
time,ax,ay,az,wx,wy,wz,
15:18:17:220,-0.48,2.00,-0.03,-0.17,1.15,1.38,
15:18:17:220,-0.30,1.89,0.07,-0.17,1.15,1.38,
15:18:17:220,-0.16,1.81,0.12,-0.17,1.15,1.38,
15:18:17:221,-0.01,1.72,0.25,-0.17,1.15,1.38,
15:18:17:221,0.07,1.66,0.44,-0.17,1.15,1.38,
15:18:17:221,0.19,1.51,0.57,-0.17,1.15,1.38,
15:18:17:221,0.27,1.42,0.70,-0.17,1.15,1.38,
15:18:17:236,0.40,1.32,0.80,-0.17,1.15,1.38,
15:18:17:237,0.43,1.24,0.94,-0.17,1.15,1.38,
15:18:17:237,0.49,1.18,1.22,-0.17,1.15,1.38,
15:18:17:237,0.71,0.98,1.46,-0.17,1.15,1.38,
15:18:17:237,0.88,0.86,1.73,-0.17,1.15,1.38,
15:18:17:237,0.90,0.84,1.91,-0.17,1.15,1.38,
15:18:17:237,1.00,0.78,1.95,-0.17,1.15,1.38,
15:18:17:238,1.11,0.78,1.98,-0.17,1.15,1.38,
15:18:17:238,1.27,0.67,1.87,-0.17,1.15,1.38,
15:18:17:238,1.38,0.65,1.76,-0.17,1.15,1.38,
15:18:17:238,1.49,0.67,1.56,-0.17,1.15,1.38,
15:18:17:238,1.55,0.71,1.45,-0.17,1.15,1.38,
15:18:17:238,1.63,0.68,1.32,-0.17,1.15,1.38,
15:18:17:238,1.72,0.70,1.20,-0.17,1.15,1.38,
15:18:17:239,1.80,0.68,1.11,-0.17,1.15,1.38,
15:18:17:239,1.87,0.69,1.04,-0.17,1.15,1.38,
15:18:17:239,2.10,0.48,0.68,-0.17,1.15,1.38,
15:18:17:239,2.33,0.25,0.46,-0.17,1.15,1.38,
15:18:17:239,2.56,0.03,0.30,-0.17,1.15,1.38,
15:18:17:240,2.77,-0.19,0.24,-0.17,1.15,1.38,
15:18:17:240,2.98,-0.36,0.25,-0.17,1.15,1.38,
15:18:17:240,3.09,-0.51,0.28,-0.17,1.15,1.38,
15:18:17:240,3.35,-0.73,0.38,-0.17,1.15,1.38,
15:18:17:240,3.62,-0.92,0.63,-0.17,1.15,1.38,
15:18:17:240,3.86,-1.15,0.74,-0.17,1.15,1.38,
15:18:17:240,3.99,-1.34,0.74,-0.17,1.15,1.38,
15:18:17:241,4.34,-1.59,0.74,-0.17,1.15,1.38,
15:18:17:241,4.64,-1.72,0.87,-0.17,1.15,1.38,
15:18:17:241,4.82,-1.68,0.89,-0.17,1.15,1.38,
15:18:17:241,5.07,-1.72,0.72,-0.17,1.15,1.38,
15:18:17:241,5.36,-1.75,0.56,-0.17,1.15,1.38,
15:18:17:241,5.58,-1.75,0.44,-0.17,1.15,1.38,
15:18:17:241,5.75,-1.75,0.43,-0.17,1.15,1.38,
15:18:17:242,5.83,-1.67,0.42,-0.17,1.15,1.38,
15:18:17:242,6.00,-1.68,0.25,-0.17,1.15,1.38,
15:18:17:242,6.23,-1.81,0.07,-0.17,1.15,1.38,
15:18:17:242,6.40,-2.05,-0.06,-0.17,1.15,1.38,
15:18:17:242,6.46,-2.31,-0.15,-0.17,1.15,1.38,
15:18:17:242,6.57,-2.63,-0.16,-0.17,1.15,1.38,
15:18:17:243,6.53,-2.88,0.13,-0.17,1.15,1.38,
15:18:17:243,6.61,-3.22,0.43,-0.17,1.15,1.38,
15:18:17:243,6.56,-3.36,0.94,-0.17,1.15,1.38,
15:18:17:243,6.73,-3.66,1.12,-0.17,1.15,1.38,
15:18:17:243,6.83,-3.98,1.39,-0.17,1.15,1.38,
15:18:17:243,6.88,-4.21,1.57,-0.17,1.15,1.38,
15:18:17:243,7.00,-4.32,1.90,-0.17,1.15,1.38,
15:18:17:244,7.21,-4.36,2.17,-0.17,1.15,1.38,
15:18:17:244,7.35,-4.33,2.40,-0.17,1.15,1.38,
15:18:17:244,7.51,-4.27,2.59,-0.17,1.15,1.38,
15:18:17:244,7.68,-4.22,2.67,-0.17,1.15,1.38,
15:18:17:244,7.77,-4.12,2.82,-0.17,1.15,1.38,
15:18:17:245,7.90,-4.02,3.01,-0.17,1.15,1.38,
15:18:17:245,7.98,-3.91,3.27,-0.17,1.15,1.38,
15:18:17:245,8.04,-3.77,3.42,-0.17,1.15,1.38,
15:18:17:245,8.07,-3.65,3.58,-0.17,1.15,1.38,
15:18:17:245,8.11,-3.50,3.64,-0.17,1.15,1.38,
15:18:17:245,8.08,-3.34,3.64,-0.17,1.15,1.38,
15:18:17:246,8.05,-3.13,3.63,-0.17,1.15,1.38,
15:18:17:246,8.06,-2.96,3.61,-0.17,1.15,1.38,
15:18:17:246,8.03,-2.72,3.59,-0.17,1.15,1.38,
15:18:17:246,8.00,-2.45,3.46,-0.17,1.15,1.38,
15:18:17:246,7.94,-2.13,3.28,-0.17,1.15,1.38,
15:18:17:246,7.83,-1.81,3.09,-0.17,1.15,1.38,
15:18:17:247,7.67,-1.45,2.82,-0.17,1.15,1.38,
15:18:17:247,7.62,-1.17,2.45,-0.17,1.15,1.38,
15:18:17:247,7.52,-0.98,2.07,-0.17,1.15,1.38,
15:18:17:247,7.24,-0.76,1.71,-0.17,1.15,1.38,
15:18:17:247,6.89,-0.50,1.30,-0.17,1.15,1.38,
15:18:17:247,6.47,-0.31,0.86,-0.17,1.15,1.38,
15:18:17:247,6.03,-0.14,0.54,-0.17,1.15,1.38,
15:18:17:248,5.51,0.02,0.33,-0.17,1.15,1.38,
15:18:17:248,4.93,0.11,0.08,-0.17,1.15,1.38,
15:18:17:248,4.45,0.12,-0.16,-0.17,1.15,1.38,
15:18:17:248,4.04,0.09,-0.10,-0.17,1.15,1.38,
15:18:17:248,3.62,0.02,-0.05,-0.17,1.15,1.38,
15:18:17:248,3.27,-0.10,-0.07,-0.17,1.15,1.38,
15:18:17:248,2.91,-0.22,-0.07,-0.17,1.15,1.38,
15:18:17:249,2.56,-0.33,-0.07,-0.17,1.15,1.38,
15:18:17:249,2.16,-0.43,0.02,-0.17,1.15,1.38,
15:18:17:249,1.80,-0.53,0.08,-0.17,1.15,1.38,
15:18:17:249,1.48,-0.63,0.17,-0.17,1.15,1.38,
15:18:17:249,1.16,-0.73,0.29,-0.17,1.15,1.38,
15:18:17:249,0.84,-0.77,0.40,-0.17,1.15,1.38,
15:18:17:250,0.56,-0.82,0.57,-0.17,1.15,1.38,
15:18:17:250,0.26,-0.86,0.92,-0.17,1.15,1.38,
15:18:17:250,0.01,-0.98,1.64,-0.17,1.15,1.38,
15:18:17:250,-0.79,-0.35,1.31,-0.17,1.15,1.38,
15:18:17:250,-1.23,0.00,1.04,-0.17,1.15,1.38,
15:18:17:250,-1.48,0.02,0.88,-0.17,1.15,1.38,
15:18:17:251,-1.71,0.17,0.49,-0.17,1.15,1.38,
15:18:17:251,-1.88,0.36,0.27,-0.17,1.15,1.38,
15:18:17:251,-2.08,0.73,0.30,-0.17,1.15,1.38,
15:18:17:251,-2.09,1.04,0.35,-0.17,1.15,1.38,
15:18:17:251,-1.96,1.32,0.40,-0.17,1.15,1.38,
15:18:17:251,-1.70,1.44,0.66,-0.17,1.15,1.38,
15:18:17:251,-1.34,1.49,0.89,-0.17,1.15,1.38,
15:18:17:252,-0.92,1.51,1.12,-0.17,1.15,1.38,
15:18:17:252,-0.54,1.49,1.26,-0.17,1.15,1.38,
15:18:17:252,-0.29,1.54,1.34,-0.17,1.15,1.38,
15:18:17:252,-0.16,1.59,1.24,-0.17,1.15,1.38,
15:18:17:267,-0.01,1.62,1.21,-0.17,1.15,1.38,
15:18:17:268,-0.02,1.64,1.18,-0.17,1.15,1.38,
15:18:17:268,-0.15,1.69,1.02,-0.17,1.15,1.38,
15:18:17:268,-0.34,1.69,0.73,-0.17,1.15,1.38,
15:18:17:268,-0.53,1.64,0.44,-0.17,1.15,1.38,
15:18:17:269,-0.72,1.56,0.25,-0.17,1.15,1.38,
15:18:17:269,-0.96,1.56,0.15,-0.17,1.15,1.38,
15:18:17:269,-1.16,1.51,0.16,-0.17,1.15,1.38,
15:18:17:269,-1.28,1.43,0.25,-0.17,1.15,1.38,
15:18:17:270,-1.20,1.30,0.41,-0.17,1.15,1.38,
15:18:17:270,-1.12,1.19,0.57,-0.17,1.15,1.38,
15:18:17:270,-1.13,1.09,0.74,-0.17,1.15,1.38,
15:18:17:270,-1.15,1.01,0.91,-0.17,1.15,1.38,
15:18:17:270,-1.15,0.94,0.98,-0.17,1.15,1.38,
15:18:17:271,-1.10,0.85,1.16,-0.17,1.15,1.38,
15:18:17:271,-1.14,0.75,1.17,-0.17,1.15,1.38,
15:18:17:271,-1.23,0.65,1.08,-0.17,1.15,1.38,
15:18:17:271,-1.33,0.52,1.01,-0.17,1.15,1.38,
15:18:17:272,-1.52,0.41,0.94,-0.17,1.15,1.38,
15:18:17:272,-1.76,0.29,0.92,-0.17,1.15,1.38,
15:18:17:272,-1.97,0.13,1.02,-0.17,1.15,1.38,
15:18:17:272,-2.12,-0.06,1.13,-0.17,1.15,1.38,
15:18:17:272,-2.26,-0.28,1.18,-0.17,1.15,1.38,
15:18:17:273,-2.37,-0.48,1.27,-0.17,1.15,1.38,
15:18:17:273,-2.50,-0.66,1.44,-0.17,1.15,1.38,
15:18:17:273,-2.64,-0.79,1.60,-0.17,1.15,1.38,
15:18:17:273,-2.70,-0.94,1.69,-0.17,1.15,1.38,
15:18:17:273,-2.72,-1.08,1.73,-0.17,1.15,1.38,
15:18:17:274,-2.74,-1.26,1.77,-0.17,1.15,1.38,
15:18:17:274,-2.77,-1.41,1.77,-0.17,1.15,1.38,
15:18:17:274,-2.80,-1.58,1.80,-0.17,1.15,1.38,
15:18:17:274,-2.88,-1.68,1.83,-0.17,1.15,1.38,
15:18:17:274,-2.97,-1.75,1.88,-0.17,1.15,1.38,
15:18:17:275,-3.06,-1.84,1.92,-0.17,1.15,1.38,
15:18:17:275,-3.18,-1.91,1.86,-0.17,1.15,1.38,
15:18:17:275,-3.20,-2.02,1.80,-0.17,1.15,1.38,
15:18:17:275,-3.23,-2.16,1.67,-0.17,1.15,1.38,
15:18:17:275,-3.26,-2.29,1.56,-0.17,1.15,1.38,
15:18:17:276,-3.33,-2.42,1.53,-0.17,1.15,1.38,
15:18:17:276,-3.39,-2.56,1.40,-0.17,1.15,1.38,
15:18:17:276,-3.52,-2.64,1.24,-0.17,1.15,1.38,
15:18:17:276,-3.69,-2.74,1.14,-0.17,1.15,1.38,
15:18:17:276,-3.83,-2.83,1.05,-0.17,1.15,1.38,
15:18:17:277,-3.91,-2.97,0.91,-0.17,1.15,1.38,
15:18:17:277,-4.00,-3.16,0.77,-0.17,1.15,1.38,
15:18:17:277,-4.07,-3.35,0.68,-0.17,1.15,1.38,
15:18:17:277,-4.18,-3.58,0.61,-0.17,1.15,1.38,
15:18:17:277,-4.24,-3.87,0.55,-0.17,1.15,1.38,
15:18:17:277,-4.35,-4.22,0.43,-0.17,1.15,1.38,
15:18:17:278,-4.52,-4.56,0.33,-0.17,1.15,1.38,
15:18:17:278,-4.77,-4.82,0.33,-0.17,1.15,1.38,
15:18:17:278,-5.06,-5.03,0.43,-0.17,1.15,1.38,
15:18:17:278,-5.39,-5.17,0.62,-0.17,1.15,1.38,
15:18:17:278,-5.92,-5.03,0.98,-0.17,1.15,1.38,
15:18:17:279,-6.34,-4.82,1.25,-0.17,1.15,1.38,
15:18:17:279,-6.67,-4.62,1.42,-0.17,1.15,1.38,
15:18:17:279,-6.86,-4.47,1.51,-0.17,1.15,1.38,
15:18:17:279,-6.98,-4.38,1.55,-0.17,1.15,1.38,
15:18:17:279,-7.11,-4.26,1.52,-0.17,1.15,1.38,
15:18:17:280,-7.22,-4.17,1.48,-0.17,1.15,1.38,
15:18:17:280,-7.23,-4.14,1.48,-0.17,1.15,1.38,
15:18:17:280,-7.22,-4.05,1.51,-0.17,1.15,1.38,
15:18:17:280,-7.16,-3.97,1.52,-0.17,1.15,1.38,
15:18:17:280,-6.97,-3.93,1.61,-0.17,1.15,1.38,
15:18:17:281,-6.70,-3.89,1.71,-0.17,1.15,1.38,
15:18:17:281,-6.49,-3.82,1.66,-0.17,1.15,1.38,
15:18:17:281,-6.33,-3.80,1.47,-0.17,1.15,1.38,
15:18:17:281,-6.19,-3.80,1.28,-0.17,1.15,1.38,
15:18:17:281,-6.09,-3.80,1.10,-0.17,1.15,1.38,
15:18:17:282,-6.14,-3.72,0.88,-0.17,1.15,1.38,
15:18:17:282,-6.12,-3.73,0.73,-0.17,1.15,1.38,
15:18:17:282,-6.10,-3.78,0.64,-0.17,1.15,1.38,
15:18:17:282,-6.12,-3.85,0.62,-0.17,1.15,1.38,
15:18:17:282,-6.13,-3.87,0.77,-0.17,1.15,1.38,
15:18:17:283,-6.06,-3.89,1.00,-0.17,1.15,1.38,
15:18:17:283,-5.97,-3.89,1.27,-0.17,1.15,1.38,
15:18:17:283,-5.82,-3.91,1.57,-0.17,1.15,1.38,
15:18:17:283,-5.55,-3.88,1.88,-0.17,1.15,1.38,
15:18:17:283,-5.23,-3.83,2.09,-0.17,1.15,1.38,
15:18:17:284,-4.87,-3.74,2.19,-0.17,1.15,1.38,
15:18:17:284,-4.51,-3.64,2.20,-0.17,1.15,1.38,
15:18:17:284,-4.03,-3.50,2.21,-0.17,1.15,1.38,
15:18:17:284,-3.59,-3.30,2.18,-0.17,1.15,1.38,
15:18:17:284,-3.17,-3.12,2.00,-0.17,1.15,1.38,
15:18:17:285,-2.76,-2.93,1.77,-0.17,1.15,1.38,
15:18:17:285,-2.35,-2.70,1.46,-0.17,1.15,1.38,
15:18:17:285,-1.98,-2.42,1.13,-0.17,1.15,1.38,
15:18:17:285,-1.73,-2.14,0.64,-0.17,1.15,1.38,
15:18:17:285,-1.49,-1.93,0.13,-0.17,1.15,1.38,
15:18:17:286,-1.42,-1.65,-0.35,-0.17,1.15,1.38,
15:18:17:286,-1.41,-1.36,-0.81,-0.17,1.15,1.38,
15:18:17:286,-1.57,-1.10,-1.18,-0.17,1.15,1.38,
15:18:17:286,-1.82,-0.79,-1.51,-0.17,1.15,1.38,
15:18:17:286,-2.18,-0.48,-1.80,-0.17,1.15,1.38,
15:18:17:286,-2.50,-0.20,-2.01,-0.17,1.15,1.38,
15:18:17:287,-2.78,0.02,-2.10,-0.17,1.15,1.38,
15:18:17:287,-3.00,0.25,-1.99,-0.17,1.15,1.38,
15:18:17:287,-3.12,0.41,-1.78,-0.17,1.15,1.38,
15:18:17:287,-3.17,0.60,-1.53,-0.17,1.15,1.38,
15:18:17:287,-3.15,0.82,-1.26,-0.17,1.15,1.38,
15:18:17:303,-3.09,1.03,-1.05,-0.17,1.15,1.38,
15:18:17:304,-2.99,1.26,-0.86,-0.17,1.15,1.38,
15:18:17:304,-2.91,1.52,-0.70,-0.17,1.15,1.38,
15:18:17:304,-2.90,1.77,-0.51,-0.17,1.15,1.38,
15:18:17:304,-2.86,1.96,-0.41,-0.17,1.15,1.38,
15:18:17:304,-2.85,2.13,-0.40,-0.17,1.15,1.38,
15:18:17:305,-2.94,2.24,-0.49,-0.17,1.15,1.38,
15:18:17:312,-2.95,2.34,-0.59,-0.17,1.15,1.38,
15:18:17:312,-3.00,2.51,-0.74,-0.17,1.15,1.38,
15:18:17:312,-3.03,2.71,-0.94,-0.17,1.15,1.38,
15:18:17:312,-3.03,2.79,-1.11,-0.17,1.15,1.38,
15:18:17:312,-3.05,2.91,-1.30,-0.17,1.15,1.38,
15:18:17:312,-3.03,2.97,-1.51,-0.17,1.15,1.38,
15:18:17:313,-2.98,3.03,-1.75,-0.17,1.15,1.38,
15:18:17:313,-2.89,3.10,-1.87,-0.17,1.15,1.38,
15:18:17:313,-2.72,3.10,-1.90,-0.17,1.15,1.38,
15:18:17:313,-2.56,3.12,-1.87,-0.17,1.15,1.38,
15:18:17:313,-2.40,3.11,-1.88,-0.17,1.15,1.38,
15:18:17:313,-2.13,3.01,-1.81,-0.17,1.15,1.38,
15:18:17:314,-1.86,2.95,-1.63,-0.17,1.15,1.38,
15:18:17:314,-1.54,2.87,-1.46,-0.17,1.15,1.38,
15:18:17:314,-1.21,2.67,-1.34,-0.17,1.15,1.38,
15:18:17:314,-0.97,2.51,-1.26,-0.17,1.15,1.38,
15:18:17:314,-0.69,2.28,-1.24,-0.17,1.15,1.38,
15:18:17:314,-0.34,2.03,-1.28,-0.17,1.15,1.38,
15:18:17:315,-0.01,1.86,-1.24,-0.17,1.15,1.38,
15:18:17:315,0.18,1.70,-1.21,-0.17,1.15,1.38,
15:18:17:315,0.39,1.56,-1.20,-0.17,1.15,1.38,
15:18:17:315,0.56,1.43,-1.11,-0.17,1.15,1.38,
15:18:17:315,0.70,1.32,-0.97,-0.17,1.15,1.38,
15:18:17:315,0.86,1.26,-0.88,-0.17,1.15,1.38,
15:18:17:316,1.05,1.16,-0.79,-0.17,1.15,1.38,
15:18:17:316,1.29,1.06,-0.67,-0.17,1.15,1.38,
15:18:17:316,1.43,1.00,-0.55,-0.17,1.15,1.38,
15:18:17:316,1.57,0.83,-0.47,-0.17,1.15,1.38,
15:18:17:316,1.76,0.56,-0.41,-0.17,1.15,1.38,
15:18:17:316,1.96,0.32,-0.30,-0.17,1.15,1.38,
15:18:17:316,2.21,0.04,-0.14,-0.17,1.15,1.38,
15:18:17:317,2.46,-0.21,-0.02,-0.17,1.15,1.38,
15:18:17:317,2.73,-0.46,0.29,-0.17,1.15,1.38,
15:18:17:317,3.04,-0.62,0.87,-0.17,1.15,1.38,
15:18:17:317,3.49,-0.89,1.29,-0.17,1.15,1.38,
15:18:17:317,3.69,-0.97,1.68,-0.17,1.15,1.38,
15:18:17:317,3.89,-1.09,1.82,-0.17,1.15,1.38,
15:18:17:318,4.20,-1.47,1.89,-0.17,1.15,1.38,
15:18:17:318,4.35,-1.78,1.82,-0.17,1.15,1.38,
15:18:17:318,4.49,-2.01,1.77,-0.17,1.15,1.38,
15:18:17:318,4.57,-2.18,1.69,-0.17,1.15,1.38,
15:18:17:318,4.51,-2.24,1.59,-0.17,1.15,1.38,
15:18:17:318,4.56,-2.26,1.46,-0.17,1.15,1.38,
15:18:17:318,4.53,-2.08,1.38,-0.17,1.15,1.38,
15:18:17:319,4.52,-1.83,1.16,-0.17,1.15,1.38,
15:18:17:319,4.65,-1.74,0.84,-0.17,1.15,1.38,
15:18:17:319,4.83,-1.77,0.45,-0.17,1.15,1.38,
15:18:17:319,4.97,-1.89,-0.08,-0.17,1.15,1.38,
15:18:17:319,5.05,-2.00,-0.59,-0.17,1.15,1.38,
15:18:17:319,5.07,-2.09,-1.01,-0.17,1.15,1.38,
15:18:17:320,5.11,-2.17,-1.22,-0.17,1.15,1.38,
15:18:17:320,5.24,-2.25,-1.44,-0.17,1.15,1.38,
15:18:17:320,5.37,-2.39,-1.61,-0.17,1.15,1.38,
15:18:17:320,5.61,-2.56,-1.76,-0.17,1.15,1.38,
15:18:17:320,5.93,-2.74,-1.69,-0.17,1.15,1.38,
15:18:17:320,6.14,-2.93,-1.47,-0.17,1.15,1.38,
15:18:17:321,6.36,-3.07,-1.31,-0.17,1.15,1.38,
15:18:17:321,6.61,-3.11,-1.04,-0.17,1.15,1.38,
15:18:17:321,6.85,-3.15,-1.02,-0.17,1.15,1.38,
15:18:17:321,6.89,-3.20,-1.03,-0.17,1.15,1.38,
15:18:17:321,6.86,-3.24,-1.08,-0.17,1.15,1.38,
15:18:17:321,6.83,-3.28,-1.15,-0.17,1.15,1.38,
15:18:17:321,6.91,-3.39,-1.20,-0.17,1.15,1.38,
15:18:17:322,6.99,-3.58,-1.28,-0.17,1.15,1.38,
15:18:17:322,6.95,-3.83,-1.29,-0.17,1.15,1.38,
15:18:17:322,6.84,-4.05,-1.28,-0.17,1.15,1.38,
15:18:17:322,6.63,-4.22,-1.14,-0.17,1.15,1.38,
15:18:17:322,6.35,-4.30,-0.91,-0.17,1.15,1.38,
15:18:17:322,5.98,-4.26,-0.71,-0.17,1.15,1.38,
15:18:17:323,5.60,-4.14,-0.41,-0.17,1.15,1.38,
15:18:17:323,5.31,-4.05,0.06,-0.17,1.15,1.38,
15:18:17:323,4.96,-3.88,0.51,-0.17,1.15,1.38,
15:18:17:323,4.72,-3.75,0.84,-0.17,1.15,1.38,
15:18:17:323,4.52,-3.65,1.17,-0.17,1.15,1.38,
15:18:17:323,4.33,-3.47,1.44,-0.17,1.15,1.38,
15:18:17:323,4.22,-3.19,1.68,-0.17,1.15,1.38,
15:18:17:324,4.30,-2.94,1.96,-0.17,1.15,1.38,
15:18:17:324,4.47,-2.72,2.25,-0.17,1.15,1.38,
15:18:17:324,4.61,-2.42,2.54,-0.17,1.15,1.38,
15:18:17:324,4.70,-2.12,2.78,-0.17,1.15,1.38,
15:18:17:324,4.83,-1.81,2.89,-0.17,1.15,1.38,
15:18:17:324,5.07,-1.52,2.92,-0.17,1.15,1.38,
15:18:17:324,5.21,-1.27,2.78,-0.17,1.15,1.38,
15:18:17:325,5.29,-1.07,2.47,-0.17,1.15,1.38,
15:18:17:325,5.33,-0.89,2.02,-0.17,1.15,1.38,
15:18:17:325,5.24,-0.69,1.52,-0.17,1.15,1.38,
15:18:17:325,5.03,-0.43,1.03,-0.17,1.15,1.38,
15:18:17:325,4.79,-0.13,0.59,-0.17,1.15,1.38,
15:18:17:325,4.58,0.08,0.16,-0.17,1.15,1.38,
15:18:17:326,4.33,0.25,-0.21,-0.17,1.15,1.38,
15:18:17:326,4.18,0.34,-0.59,-0.17,1.15,1.38,
15:18:17:326,4.18,0.41,-0.83,-0.17,1.15,1.38,
15:18:17:326,4.15,0.45,-0.83,-0.17,1.15,1.38,
15:18:17:341,4.28,0.36,-0.97,-0.17,1.15,1.38,
15:18:17:341,4.39,0.33,-0.91,-0.17,1.15,1.38,
15:18:17:341,4.41,0.32,-0.90,-0.17,1.15,1.38,
15:18:17:342,4.43,0.34,-0.91,-0.17,1.15,1.38,
15:18:17:342,4.43,0.36,-0.91,-0.17,1.15,1.38,
15:18:17:342,4.36,0.41,-0.91,-0.17,1.15,1.38,
15:18:17:342,4.40,0.47,-0.80,-0.17,1.15,1.38,
15:18:17:342,4.52,0.51,-0.58,-0.17,1.15,1.38,
15:18:17:342,4.59,0.52,-0.35,-0.17,1.15,1.38,
15:18:17:342,4.57,0.46,-0.23,-0.17,1.15,1.38,
15:18:17:343,4.53,0.34,-0.10,-0.17,1.15,1.38,
15:18:17:343,4.55,0.24,0.11,-0.17,1.15,1.38,
15:18:17:343,4.56,0.18,0.39,-0.17,1.15,1.38,
15:18:17:343,4.50,0.12,0.65,-0.17,1.15,1.38,
15:18:17:343,4.32,0.10,0.73,-0.17,1.15,1.38,
15:18:17:343,4.18,-0.03,0.66,-0.17,1.15,1.38,
15:18:17:344,3.97,-0.16,0.66,-0.17,1.15,1.38,
15:18:17:344,3.71,-0.27,0.66,-0.17,1.15,1.38,
15:18:17:344,3.47,-0.32,0.73,-0.17,1.15,1.38,
15:18:17:344,3.21,-0.35,0.87,-0.17,1.15,1.38,
15:18:17:344,2.96,-0.33,0.85,-0.17,1.15,1.38,
15:18:17:344,2.75,-0.28,0.91,-0.17,1.15,1.38,
15:18:17:344,2.60,-0.24,0.92,-0.17,1.15,1.38,
15:18:17:345,2.50,-0.21,0.93,-0.17,1.15,1.38,
15:18:17:345,2.38,-0.14,0.94,-0.17,1.15,1.38,
15:18:17:345,2.33,-0.03,1.05,-0.17,1.15,1.38,
15:18:17:345,2.22,0.08,1.23,-0.17,1.15,1.38,
15:18:17:345,2.10,0.16,1.38,-0.17,1.15,1.38,
15:18:17:345,1.94,0.25,1.50,-0.17,1.15,1.38,
15:18:17:346,1.94,0.31,1.60,-0.17,1.15,1.38,
15:18:17:346,1.97,0.33,1.77,-0.17,1.15,1.38,
15:18:17:346,1.99,0.33,1.95,-0.17,1.15,1.38,
15:18:17:346,2.07,0.34,2.28,-0.17,1.15,1.38,
15:18:17:346,2.15,0.33,2.64,-0.17,1.15,1.38,
15:18:17:346,2.28,0.34,2.96,-0.17,1.15,1.38,
15:18:17:346,2.30,0.38,3.11,-0.17,1.15,1.38,
15:18:17:347,2.14,0.45,3.04,-0.17,1.15,1.38,
15:18:17:347,1.95,0.51,2.84,-0.17,1.15,1.38,
15:18:17:347,1.69,0.58,2.60,-0.17,1.15,1.38,
15:18:17:347,1.35,0.63,2.32,-0.17,1.15,1.38,
15:18:17:347,0.94,0.79,2.20,-0.17,1.15,1.38,
15:18:17:347,0.72,0.77,2.01,-0.17,1.15,1.38,
15:18:17:348,0.54,0.75,1.93,-0.17,1.15,1.38,
15:18:17:348,0.42,0.69,1.88,-0.17,1.15,1.38,
15:18:17:348,0.33,0.60,2.00,-0.17,1.15,1.38,
15:18:17:348,0.20,0.52,2.43,-0.17,1.15,1.38,
15:18:17:348,0.02,0.43,2.92,-0.17,1.15,1.38,
15:18:17:348,-0.23,0.34,3.19,-0.17,1.15,1.38,
15:18:17:348,-0.57,0.29,3.20,-0.17,1.15,1.38,
15:18:17:349,-1.01,0.32,3.04,-0.17,1.15,1.38,
15:18:17:349,-1.46,0.42,2.74,-0.17,1.15,1.38,
15:18:17:349,-1.92,0.58,2.48,-0.17,1.15,1.38,
15:18:17:349,-2.34,0.71,2.30,-0.17,1.15,1.38,
15:18:17:349,-2.86,0.86,2.01,-0.17,1.15,1.38,
15:18:17:349,-3.26,0.95,1.75,-0.17,1.15,1.38,
15:18:17:350,-3.55,0.98,1.45,-0.17,1.15,1.38,
15:18:17:350,-3.71,0.91,1.18,-0.17,1.15,1.38,
15:18:17:350,-3.88,0.87,1.00,-0.17,1.15,1.38,
15:18:17:350,-4.06,0.85,0.93,-0.17,1.15,1.38,
15:18:17:350,-4.20,0.72,0.82,-0.17,1.15,1.38,
15:18:17:350,-4.31,0.60,0.75,-0.17,1.15,1.38,
15:18:17:350,-4.44,0.44,0.70,-0.17,1.15,1.38,
15:18:17:351,-4.43,0.19,0.71,-0.17,1.15,1.38,
15:18:17:351,-4.41,-0.01,0.86,-0.17,1.15,1.38,
15:18:17:351,-4.40,-0.12,1.16,-0.17,1.15,1.38,
15:18:17:351,-4.43,-0.16,1.40,-0.17,1.15,1.38,
15:18:17:351,-4.38,-0.36,1.50,-0.17,1.15,1.38,
15:18:17:351,-4.35,-0.64,1.57,-0.17,1.15,1.38,
15:18:17:351,-4.44,-0.84,1.54,-0.17,1.15,1.38,
15:18:17:352,-4.58,-1.03,1.34,-0.17,1.15,1.38,
15:18:17:352,-4.58,-1.23,1.05,-0.17,1.15,1.38,
15:18:17:352,-4.59,-1.45,0.76,-0.17,1.15,1.38,
15:18:17:352,-4.60,-1.62,0.41,-0.17,1.15,1.38,
15:18:17:352,-4.63,-1.76,0.07,-0.17,1.15,1.38,
15:18:17:352,-4.58,-1.89,-0.14,-0.17,1.15,1.38,
15:18:17:353,-4.60,-1.99,-0.33,-0.17,1.15,1.38,
15:18:17:353,-4.56,-2.04,-0.41,-0.17,1.15,1.38,
15:18:17:353,-4.40,-2.15,-0.41,-0.17,1.15,1.38,
15:18:17:353,-4.23,-2.24,-0.43,-0.17,1.15,1.38,
15:18:17:353,-4.02,-2.36,-0.47,-0.17,1.15,1.38,
15:18:17:353,-3.90,-2.49,-0.62,-0.17,1.15,1.38,
15:18:17:353,-3.81,-2.64,-0.72,-0.17,1.15,1.38,
15:18:17:354,-3.73,-2.80,-0.75,-0.17,1.15,1.38,
15:18:17:354,-3.77,-3.08,-0.80,-0.17,1.15,1.38,
15:18:17:354,-3.81,-3.41,-0.67,-0.17,1.15,1.38,
15:18:17:354,-3.90,-3.66,-0.42,-0.17,1.15,1.38,
15:18:17:354,-3.83,-3.85,0.04,-0.17,1.15,1.38,
15:18:17:354,-3.90,-3.95,0.57,-0.17,1.15,1.38,
