
time,ax,ay,az,wx,wy,wz,
17:59:25:589,-21.66,16.48,13.79,-2.93,5.01,-2.45,
17:59:25:589,-17.93,14.28,10.67,-2.93,5.01,-2.45,
17:59:25:590,-14.00,12.26,8.01,-2.93,5.01,-2.45,
17:59:25:590,-10.02,10.33,6.01,-2.93,5.01,-2.45,
17:59:25:591,-6.53,8.62,4.67,-2.93,5.01,-2.45,
17:59:25:591,-3.79,6.96,3.69,-2.93,5.01,-2.45,
17:59:25:592,-1.66,5.38,2.91,-2.93,5.01,-2.45,
17:59:25:592,0.15,3.96,2.22,-2.93,5.01,-2.45,
17:59:25:592,1.70,2.69,1.49,-2.93,5.01,-2.45,
17:59:25:592,3.09,1.49,0.66,-2.93,5.01,-2.45,
17:59:25:593,4.32,0.37,-0.20,-2.93,5.01,-2.45,
17:59:25:593,5.38,-0.68,-1.01,-2.93,5.01,-2.45,
17:59:25:593,6.21,-1.61,-1.70,-2.93,5.01,-2.45,
17:59:25:594,6.79,-2.36,-2.27,-2.93,5.01,-2.45,
17:59:25:594,7.13,-2.94,-2.65,-2.93,5.01,-2.45,
17:59:25:595,7.23,-3.39,-3.03,-2.93,5.01,-2.45,
17:59:25:595,7.22,-3.77,-3.30,-2.93,5.01,-2.45,
17:59:25:595,7.21,-4.10,-3.54,-2.93,5.01,-2.45,
17:59:25:596,7.30,-4.39,-3.78,-2.93,5.01,-2.45,
17:59:25:596,7.51,-4.69,-4.06,-2.93,5.01,-2.45,
17:59:25:596,7.89,-5.02,-4.35,-2.93,5.01,-2.45,
17:59:25:596,8.41,-5.35,-4.64,-2.93,5.01,-2.45,
17:59:25:597,8.93,-5.64,-4.88,-2.93,5.01,-2.45,
17:59:25:597,9.36,-5.88,-4.99,-2.93,5.01,-2.45,
17:59:25:598,9.65,-6.01,-4.99,-2.93,5.01,-2.45,
17:59:25:598,9.80,-5.95,-4.91,-2.93,5.01,-2.45,
17:59:25:598,9.75,-5.72,-4.77,-2.93,5.01,-2.45,
17:59:25:628,9.52,-5.30,-4.56,-2.93,5.01,-2.45,
17:59:25:628,9.18,-4.84,-4.32,-2.93,5.01,-2.45,
17:59:25:629,8.80,-4.40,-4.07,-2.93,5.01,-2.45,
17:59:25:629,8.46,-3.98,-3.90,-2.93,5.01,-2.45,
17:59:25:630,8.16,-3.63,-3.79,-2.93,5.01,-2.45,
17:59:25:630,7.91,-3.29,-3.67,-2.93,5.01,-2.45,
17:59:25:631,7.69,-2.97,-3.55,-2.93,5.01,-2.45,
17:59:25:631,7.54,-2.65,-3.54,-2.93,5.01,-2.45,
17:59:25:632,7.49,-2.42,-3.22,-2.93,5.01,-2.45,
17:59:25:632,7.48,-2.23,-3.08,-2.93,5.01,-2.45,
17:59:25:632,7.49,-2.11,-2.94,-2.93,5.01,-2.45,
17:59:25:633,7.55,-2.05,-2.86,-2.93,5.01,-2.45,
17:59:25:633,7.50,-2.05,-2.73,-2.93,5.01,-2.45,
17:59:25:634,7.37,-2.01,-2.47,-2.93,5.01,-2.45,
17:59:25:634,7.05,-1.91,-2.00,-2.93,5.01,-2.45,
17:59:25:635,6.77,-1.82,-1.62,-2.93,5.01,-2.45,
17:59:25:635,6.59,-1.79,-1.21,-2.93,5.01,-2.45,
17:59:25:635,6.43,-1.80,-0.70,-2.93,5.01,-2.45,
17:59:25:636,6.17,-1.76,-0.11,-2.93,5.01,-2.45,
17:59:25:636,5.85,-1.66,0.54,-2.93,5.01,-2.45,
17:59:25:637,5.46,-1.51,1.11,-2.93,5.01,-2.45,
17:59:25:637,5.11,-1.27,1.50,-2.93,5.01,-2.45,
17:59:25:638,4.97,-1.08,1.65,-2.93,5.01,-2.45,
17:59:25:638,5.11,-1.02,1.53,-2.93,5.01,-2.45,
17:59:25:639,5.42,-1.13,1.07,-2.93,5.01,-2.45,
17:59:25:639,5.93,-1.28,0.52,-2.93,5.01,-2.45,
17:59:25:640,6.48,-1.40,0.02,-2.93,5.01,-2.45,
17:59:25:640,7.10,-1.60,-0.71,-2.93,5.01,-2.45,
17:59:25:640,7.56,-1.81,-1.47,-2.93,5.01,-2.45,
17:59:25:641,7.99,-1.88,-1.92,-2.93,5.01,-2.45,
17:59:25:641,8.48,-1.68,-2.16,-2.93,5.01,-2.45,
17:59:25:642,9.00,-1.03,-2.23,-2.93,5.01,-2.45,
17:59:25:642,9.51,0.03,-2.25,-2.93,5.01,-2.45,
17:59:25:643,10.22,1.48,-1.94,-2.93,5.01,-2.45,
17:59:25:643,11.24,3.05,-1.24,-2.93,5.01,-2.45,
17:59:25:644,12.56,4.38,-0.23,-2.93,5.01,-2.45,
17:59:25:644,14.11,5.43,0.43,-2.93,5.01,-2.45,
17:59:25:644,15.25,6.37,0.33,-2.93,5.01,-2.45,
17:59:25:645,15.04,7.43,0.07,-2.93,5.01,-2.45,
17:59:25:645,13.25,8.67,0.84,-2.93,5.01,-2.45,
17:59:25:646,9.59,10.32,3.51,-2.93,5.01,-2.45,
17:59:25:646,4.50,12.34,6.86,-2.93,5.01,-2.45,
17:59:25:647,-1.05,14.50,10.72,-2.93,5.01,-2.45,
17:59:25:647,-6.62,16.45,14.72,-2.93,5.01,-2.45,
17:59:25:648,-12.10,18.09,18.63,-2.93,5.01,-2.45,
17:59:25:649,-17.50,19.25,21.95,-2.93,5.01,-2.45,
17:59:25:649,-22.25,19.98,25.22,-2.93,5.01,-2.45,
17:59:25:650,-26.10,20.31,27.62,-2.93,5.01,-2.45,
17:59:25:651,-28.86,20.20,28.98,-2.93,5.01,-2.45,
17:59:25:651,-30.41,19.40,28.66,-2.93,5.01,-2.45,
17:59:25:652,-30.88,17.93,27.22,-2.93,5.01,-2.45,
17:59:25:653,-30.43,15.91,25.17,-2.93,5.01,-2.45,
17:59:25:654,-29.14,13.69,22.94,-2.93,5.01,-2.45,
17:59:25:655,-26.90,11.63,20.41,-2.93,5.01,-2.45,
17:59:25:655,-23.91,9.54,17.55,-2.93,5.01,-2.45,
17:59:25:656,-20.51,7.61,14.86,-2.93,5.01,-2.45,
17:59:25:657,-17.07,5.64,12.51,-2.93,5.01,-2.45,
17:59:25:657,-14.06,3.65,10.29,-2.93,5.01,-2.45,
17:59:25:658,-11.70,1.65,8.00,-2.93,5.01,-2.45,
17:59:25:659,-9.76,-0.11,6.07,-2.93,5.01,-2.45,
17:59:25:659,-8.17,-1.54,4.38,-2.93,5.01,-2.45,
17:59:25:660,-6.89,-2.76,2.92,-2.93,5.01,-2.45,
17:59:25:660,-5.87,-3.81,1.59,-2.93,5.01,-2.45,
17:59:25:661,-4.98,-4.78,0.44,-2.93,5.01,-2.45,
17:59:25:661,-4.19,-5.73,-0.55,-2.93,5.01,-2.45,
17:59:25:661,-3.42,-6.64,-1.35,-2.93,5.01,-2.45,
17:59:25:662,-2.71,-7.45,-2.07,-2.93,5.01,-2.45,
17:59:25:663,-2.07,-8.22,-2.65,-2.93,5.01,-2.45,
17:59:25:665,-1.48,-8.95,-3.15,-2.93,5.01,-2.45,
17:59:25:665,-1.00,-9.66,-3.48,-2.93,5.01,-2.45,
17:59:25:666,-0.59,-10.26,-3.97,-2.93,5.01,-2.45,
17:59:25:666,-0.36,-10.75,-4.36,-2.93,5.01,-2.45,
17:59:25:667,-0.19,-11.17,-4.74,-2.93,5.01,-2.45,
17:59:25:668,-0.11,-11.50,-5.11,-2.93,5.01,-2.45,
17:59:25:668,-0.10,-11.79,-5.44,-2.93,5.01,-2.45,
17:59:25:669,-0.11,-12.10,-5.74,-2.93,5.01,-2.45,
17:59:25:669,-0.14,-12.40,-5.93,-2.93,5.01,-2.45,
17:59:25:669,-0.16,-12.73,-6.09,-2.93,5.01,-2.45,
17:59:25:670,-0.21,-13.09,-6.16,-2.93,5.01,-2.45,
17:59:25:670,-0.24,-13.42,-6.20,-2.93,5.01,-2.45,
17:59:25:670,-0.28,-13.80,-6.13,-2.93,5.01,-2.45,
17:59:25:671,-0.31,-14.18,-5.96,-2.93,5.01,-2.45,
17:59:25:671,-0.27,-14.57,-5.75,-2.93,5.01,-2.45,
17:59:25:672,-0.17,-14.91,-5.48,-2.93,5.01,-2.45,
17:59:25:672,-0.02,-15.24,-5.20,-2.93,5.01,-2.45,
17:59:25:673,0.26,-15.55,-4.88,-2.93,5.01,-2.45,
17:59:25:673,0.59,-15.99,-4.74,-2.93,5.01,-2.45,
17:59:25:673,0.90,-16.43,-4.63,-2.93,5.01,-2.45,
17:59:25:673,1.19,-16.77,-4.53,-2.93,5.01,-2.45,
17:59:25:674,1.43,-17.01,-4.42,-2.93,5.01,-2.45,
17:59:25:674,1.65,-17.12,-4.50,-2.93,5.01,-2.45,
17:59:25:675,1.78,-17.12,-4.39,-2.93,5.01,-2.45,
17:59:25:675,1.77,-17.04,-4.44,-2.93,5.01,-2.45,
17:59:25:675,1.75,-16.94,-4.58,-2.93,5.01,-2.45,
17:59:25:676,1.73,-16.89,-4.79,-2.93,5.01,-2.45,
17:59:25:676,1.65,-16.87,-5.11,-2.93,5.01,-2.45,
17:59:25:676,1.50,-16.82,-5.44,-2.93,5.01,-2.45,
17:59:25:677,1.21,-16.74,-5.72,-2.93,5.01,-2.45,
17:59:25:677,0.83,-16.62,-5.98,-2.93,5.01,-2.45,
17:59:25:678,0.34,-16.54,-6.15,-2.93,5.01,-2.45,
17:59:25:706,-0.23,-16.32,-6.28,-2.93,5.01,-2.45,
17:59:25:707,-0.96,-15.98,-6.32,-2.93,5.01,-2.45,
17:59:25:707,-1.74,-15.56,-6.25,-2.93,5.01,-2.45,
17:59:25:708,-2.44,-15.11,-6.13,-2.93,5.01,-2.45,
17:59:25:708,-3.02,-14.67,-6.07,-2.93,5.01,-2.45,
17:59:25:709,-3.62,-14.21,-6.04,-2.93,5.01,-2.45,
17:59:25:709,-4.26,-13.72,-5.94,-2.93,5.01,-2.45,
17:59:25:710,-4.83,-13.15,-5.90,-2.93,5.01,-2.45,
17:59:25:710,-5.49,-12.47,-5.68,-2.93,5.01,-2.45,
17:59:25:711,-6.15,-11.58,-5.15,-2.93,5.01,-2.45,
17:59:25:711,-6.40,-10.61,-4.45,-2.93,5.01,-2.45,
17:59:25:712,-6.23,-9.63,-3.53,-2.93,5.01,-2.45,
17:59:25:712,-5.66,-8.69,-2.80,-2.93,5.01,-2.45,
17:59:25:713,-4.65,-7.67,-2.33,-2.93,5.01,-2.45,
17:59:25:713,-3.17,-6.55,-2.63,-2.93,5.01,-2.45,
17:59:25:714,-1.46,-5.27,-3.51,-2.93,5.01,-2.45,
17:59:25:714,-0.22,-3.75,-4.73,-2.93,5.01,-2.45,
17:59:25:715,0.01,-1.82,-6.17,-2.93,5.01,-2.45,
17:59:25:715,-1.10,0.69,-6.54,-2.93,5.01,-2.45,
17:59:25:716,-3.75,3.47,-5.68,-2.93,5.01,-2.45,
17:59:25:716,-7.86,6.67,-3.73,-2.93,5.01,-2.45,
17:59:25:717,-13.34,10.41,-0.79,-2.93,5.01,-2.45,
17:59:25:717,-19.58,14.26,2.86,-2.93,5.01,-2.45,
17:59:25:718,-25.63,17.74,7.01,-2.93,5.01,-2.45,
17:59:25:719,-31.03,20.63,11.49,-2.93,5.01,-2.45,
17:59:25:720,-33.54,22.78,15.15,-2.93,5.01,-2.45,
17:59:25:721,-33.38,24.50,18.22,-2.93,5.01,-2.45,
17:59:25:721,-33.27,25.42,19.88,-2.93,5.01,-2.45,
17:59:25:722,-33.18,25.21,19.69,-2.93,5.01,-2.45,
17:59:25:723,-29.39,23.89,17.71,-2.93,5.01,-2.45,
17:59:25:723,-25.13,21.87,14.51,-2.93,5.01,-2.45,
17:59:25:724,-20.72,19.55,10.87,-2.93,5.01,-2.45,
17:59:25:725,-16.38,17.46,7.39,-2.93,5.01,-2.45,
17:59:25:726,-12.27,15.51,4.68,-2.93,5.01,-2.45,
17:59:25:727,-8.62,13.69,2.84,-2.93,5.01,-2.45,
17:59:25:727,-5.53,11.98,1.90,-2.93,5.01,-2.45,
17:59:25:728,-3.22,10.20,1.21,-2.93,5.01,-2.45,
17:59:25:728,-1.36,8.46,0.73,-2.93,5.01,-2.45,
17:59:25:728,0.32,6.79,0.37,-2.93,5.01,-2.45,
17:59:25:729,1.87,5.20,-0.06,-2.93,5.01,-2.45,
17:59:25:729,3.32,3.65,-0.40,-2.93,5.01,-2.45,
17:59:25:730,4.64,2.27,-0.71,-2.93,5.01,-2.45,
17:59:25:730,5.81,1.08,-0.97,-2.93,5.01,-2.45,
17:59:25:731,6.87,0.03,-1.19,-2.93,5.01,-2.45,
17:59:25:731,7.76,-0.85,-1.39,-2.93,5.01,-2.45,
17:59:25:732,8.42,-1.58,-1.57,-2.93,5.01,-2.45,
17:59:25:732,8.85,-2.17,-1.81,-2.93,5.01,-2.45,
17:59:25:732,9.08,-2.64,-2.03,-2.93,5.01,-2.45,
17:59:25:733,9.16,-3.02,-2.24,-2.93,5.01,-2.45,
17:59:25:733,9.17,-3.27,-2.39,-2.93,5.01,-2.45,
17:59:25:734,9.17,-3.45,-2.50,-2.93,5.01,-2.45,
17:59:25:734,9.34,-3.55,-2.48,-2.93,5.01,-2.45,
17:59:25:735,9.67,-3.67,-2.46,-2.93,5.01,-2.45,
17:59:25:735,10.12,-3.83,-2.36,-2.93,5.01,-2.45,
17:59:25:735,10.52,-4.01,-2.17,-2.93,5.01,-2.45,
17:59:25:736,10.77,-4.11,-1.94,-2.93,5.01,-2.45,
17:59:25:736,10.76,-4.00,-1.56,-2.93,5.01,-2.45,
17:59:25:737,10.48,-3.62,-1.11,-2.93,5.01,-2.45,
17:59:25:737,9.89,-3.03,-0.59,-2.93,5.01,-2.45,
17:59:25:738,9.09,-2.32,-0.10,-2.93,5.01,-2.45,
17:59:25:738,8.28,-1.63,0.36,-2.93,5.01,-2.45,
17:59:25:739,7.63,-1.03,0.74,-2.93,5.01,-2.45,
17:59:25:739,7.08,-0.50,0.95,-2.93,5.01,-2.45,
17:59:25:740,6.70,-0.02,1.07,-2.93,5.01,-2.45,
17:59:25:742,6.44,0.45,1.13,-2.93,5.01,-2.45,
17:59:25:742,6.31,0.84,1.16,-2.93,5.01,-2.45,
17:59:25:743,6.28,1.15,1.15,-2.93,5.01,-2.45,
17:59:25:743,6.25,1.46,1.04,-2.93,5.01,-2.45,
17:59:25:744,6.16,1.75,0.89,-2.93,5.01,-2.45,
17:59:25:744,6.05,2.00,0.72,-2.93,5.01,-2.45,
17:59:25:744,5.98,2.12,0.51,-2.93,5.01,-2.45,
17:59:25:745,6.00,2.16,0.32,-2.93,5.01,-2.45,
17:59:25:745,6.11,2.08,0.03,-2.93,5.01,-2.45,
17:59:25:745,6.36,1.85,-0.10,-2.93,5.01,-2.45,
17:59:25:746,6.67,1.53,-0.29,-2.93,5.01,-2.45,
17:59:25:746,7.05,1.21,-0.40,-2.93,5.01,-2.45,
17:59:25:747,7.49,0.91,-0.43,-2.93,5.01,-2.45,
17:59:25:747,7.89,0.67,-0.46,-2.93,5.01,-2.45,
17:59:25:747,8.27,0.44,-0.50,-2.93,5.01,-2.45,
17:59:25:748,8.66,0.18,-0.55,-2.93,5.01,-2.45,
17:59:25:748,9.06,-0.12,-0.57,-2.93,5.01,-2.45,
17:59:25:748,9.37,-0.42,-0.67,-2.93,5.01,-2.45,
17:59:25:749,9.46,-0.54,-0.80,-2.93,5.01,-2.45,
17:59:25:749,9.40,-0.59,-0.96,-2.93,5.01,-2.45,
17:59:25:750,9.25,-0.62,-1.14,-2.93,5.01,-2.45,
17:59:25:750,9.04,-0.55,-1.31,-2.93,5.01,-2.45,
17:59:25:750,8.72,-0.36,-1.38,-2.93,5.01,-2.45,
17:59:25:751,8.34,0.02,-1.33,-2.93,5.01,-2.45,
17:59:25:751,8.08,0.61,-1.20,-2.93,5.01,-2.45,
17:59:25:751,8.03,1.35,-0.98,-2.93,5.01,-2.45,
17:59:25:752,7.85,2.29,-0.73,-2.93,5.01,-2.45,
17:59:25:752,7.49,3.42,-0.59,-2.93,5.01,-2.45,
17:59:25:752,7.25,4.48,-0.55,-2.93,5.01,-2.45,
17:59:25:753,7.36,5.46,-0.86,-2.93,5.01,-2.45,
17:59:25:753,7.43,6.45,-1.04,-2.93,5.01,-2.45,
17:59:25:753,6.89,7.58,-0.84,-2.93,5.01,-2.45,
17:59:25:754,5.36,8.81,0.48,-2.93,5.01,-2.45,
17:59:25:754,2.88,10.19,3.25,-2.93,5.01,-2.45,
17:59:25:754,-0.23,11.61,7.13,-2.93,5.01,-2.45,
17:59:25:755,-3.71,13.09,11.17,-2.93,5.01,-2.45,
17:59:25:783,-7.49,14.59,14.75,-2.93,5.01,-2.45,
17:59:25:784,-11.48,15.94,17.41,-2.93,5.01,-2.45,
17:59:25:785,-15.33,16.93,19.45,-2.93,5.01,-2.45,
17:59:25:786,-19.00,17.58,20.57,-2.93,5.01,-2.45,
17:59:25:786,-22.50,17.88,20.60,-2.93,5.01,-2.45,
17:59:25:787,-25.51,17.85,20.09,-2.93,5.01,-2.45,
17:59:25:787,-27.60,17.42,19.00,-2.93,5.01,-2.45,
17:59:25:788,-28.43,16.49,17.00,-2.93,5.01,-2.45,
17:59:25:789,-27.94,14.91,14.25,-2.93,5.01,-2.45,
17:59:25:790,-26.11,12.84,11.21,-2.93,5.01,-2.45,
17:59:25:790,-23.41,10.58,8.40,-2.93,5.01,-2.45,
17:59:25:791,-20.23,8.28,6.18,-2.93,5.01,-2.45,
17:59:25:791,-16.78,5.94,4.49,-2.93,5.01,-2.45,
17:59:25:792,-13.47,3.69,3.22,-2.93,5.01,-2.45,
17:59:25:793,-10.57,1.63,2.01,-2.93,5.01,-2.45,
17:59:25:793,-8.14,-0.24,0.79,-2.93,5.01,-2.45,
17:59:25:794,-6.09,-1.82,-0.29,-2.93,5.01,-2.45,
17:59:25:794,-4.35,-3.11,-1.32,-2.93,5.01,-2.45,
17:59:25:795,-2.95,-4.20,-2.26,-2.93,5.01,-2.45,
17:59:25:795,-1.77,-5.14,-3.11,-2.93,5.01,-2.45,
17:59:25:795,-0.85,-6.03,-3.81,-2.93,5.01,-2.45,
17:59:25:796,-0.06,-6.81,-4.27,-2.93,5.01,-2.45,
17:59:25:796,0.56,-7.47,-4.44,-2.93,5.01,-2.45,
17:59:25:797,0.99,-8.01,-4.38,-2.93,5.01,-2.45,
17:59:25:797,1.27,-8.44,-4.12,-2.93,5.01,-2.45,
17:59:25:798,1.40,-8.77,-3.68,-2.93,5.01,-2.45,
17:59:25:798,1.47,-9.14,-3.16,-2.93,5.01,-2.45,
17:59:25:799,1.62,-9.53,-2.60,-2.93,5.01,-2.45,
17:59:25:799,1.82,-9.97,-2.07,-2.93,5.01,-2.45,
17:59:25:800,2.16,-10.49,-1.63,-2.93,5.01,-2.45,
17:59:25:800,2.64,-11.01,-1.31,-2.93,5.01,-2.45,
17:59:25:801,3.11,-11.54,-1.13,-2.93,5.01,-2.45,
17:59:25:801,3.47,-11.96,-1.08,-2.93,5.01,-2.45,
17:59:25:801,3.66,-12.32,-1.15,-2.93,5.01,-2.45,
17:59:25:802,3.58,-12.54,-1.12,-2.93,5.01,-2.45,
17:59:25:802,3.23,-12.65,-1.40,-2.93,5.01,-2.45,
17:59:25:803,2.72,-12.65,-1.58,-2.93,5.01,-2.45,
17:59:25:803,2.15,-12.59,-1.78,-2.93,5.01,-2.45,
17:59:25:804,1.59,-12.47,-1.92,-2.93,5.01,-2.45,
17:59:25:804,1.13,-12.32,-1.98,-2.93,5.01,-2.45,
17:59:25:805,0.80,-12.28,-2.08,-2.93,5.01,-2.45,
17:59:25:805,0.53,-12.40,-2.24,-2.93,5.01,-2.45,
17:59:25:805,0.38,-12.55,-2.36,-2.93,5.01,-2.45,
17:59:25:806,0.31,-12.73,-2.45,-2.93,5.01,-2.45,
17:59:25:806,0.35,-12.87,-2.52,-2.93,5.01,-2.45,
17:59:25:807,0.54,-13.04,-2.53,-2.93,5.01,-2.45,
17:59:25:807,0.86,-13.25,-2.53,-2.93,5.01,-2.45,
17:59:25:808,1.24,-13.51,-2.59,-2.93,5.01,-2.45,
17:59:25:808,1.68,-13.83,-2.68,-2.93,5.01,-2.45,
17:59:25:809,2.17,-14.19,-2.79,-2.93,5.01,-2.45,
17:59:25:809,2.65,-14.57,-2.89,-2.93,5.01,-2.45,
17:59:25:809,3.13,-14.89,-3.06,-2.93,5.01,-2.45,
17:59:25:810,3.46,-15.14,-3.30,-2.93,5.01,-2.45,
17:59:25:811,3.67,-15.35,-3.64,-2.93,5.01,-2.45,
17:59:25:811,3.68,-15.48,-4.06,-2.93,5.01,-2.45,
17:59:25:812,3.47,-15.48,-4.41,-2.93,5.01,-2.45,
17:59:25:812,3.07,-15.41,-4.68,-2.93,5.01,-2.45,
17:59:25:813,2.53,-15.30,-4.81,-2.93,5.01,-2.45,
17:59:25:813,1.98,-15.14,-4.78,-2.93,5.01,-2.45,
17:59:25:814,1.42,-14.93,-4.63,-2.93,5.01,-2.45,
17:59:25:814,0.85,-14.67,-4.55,-2.93,5.01,-2.45,
17:59:25:815,0.31,-14.27,-4.47,-2.93,5.01,-2.45,
17:59:25:815,-0.19,-13.74,-4.47,-2.93,5.01,-2.45,
17:59:25:816,-0.66,-13.10,-4.56,-2.93,5.01,-2.45,
17:59:25:816,-1.20,-12.49,-4.72,-2.93,5.01,-2.45,
17:59:25:817,-1.96,-11.81,-5.12,-2.93,5.01,-2.45,
17:59:25:817,-2.95,-10.92,-5.72,-2.93,5.01,-2.45,
17:59:25:818,-3.93,-9.95,-6.58,-2.93,5.01,-2.45,
17:59:25:818,-4.99,-8.75,-7.71,-2.93,5.01,-2.45,
17:59:25:819,-6.12,-7.22,-8.96,-2.93,5.01,-2.45,
17:59:25:819,-7.34,-5.37,-10.10,-2.93,5.01,-2.45,
17:59:25:819,-8.52,-3.23,-10.85,-2.93,5.01,-2.45,
17:59:25:822,-9.81,-0.76,-10.69,-2.93,5.01,-2.45,
17:59:25:823,-11.72,2.25,-9.25,-2.93,5.01,-2.45,
17:59:25:823,-14.28,5.67,-6.51,-2.93,5.01,-2.45,
17:59:25:824,-17.30,8.88,-3.15,-2.93,5.01,-2.45,
17:59:25:825,-20.57,11.73,0.85,-2.93,5.01,-2.45,
17:59:25:825,-24.12,14.44,4.65,-2.93,5.01,-2.45,
17:59:25:826,-27.60,17.15,8.23,-2.93,5.01,-2.45,
17:59:25:827,-30.71,19.73,11.57,-2.93,5.01,-2.45,
17:59:25:827,-31.48,21.71,14.10,-2.93,5.01,-2.45,
17:59:25:828,-31.39,23.46,15.04,-2.93,5.01,-2.45,
17:59:25:828,-31.32,24.40,15.00,-2.93,5.01,-2.45,
17:59:25:829,-31.26,24.31,14.12,-2.93,5.01,-2.45,
17:59:25:830,-29.65,23.45,12.46,-2.93,5.01,-2.45,
17:59:25:830,-26.56,22.26,10.49,-2.93,5.01,-2.45,
17:59:25:831,-22.83,20.81,9.14,-2.93,5.01,-2.45,
17:59:25:831,-18.59,18.82,8.12,-2.93,5.01,-2.45,
17:59:25:832,-14.25,16.59,7.49,-2.93,5.01,-2.45,
17:59:25:832,-10.24,14.26,7.09,-2.93,5.01,-2.45,
17:59:25:833,-6.74,12.06,6.81,-2.93,5.01,-2.45,
17:59:25:833,-3.71,9.98,6.18,-2.93,5.01,-2.45,
17:59:25:833,-1.07,8.13,5.38,-2.93,5.01,-2.45,
17:59:25:834,1.18,6.59,4.30,-2.93,5.01,-2.45,
17:59:25:834,3.10,5.27,2.96,-2.93,5.01,-2.45,
17:59:25:834,4.69,4.18,1.55,-2.93,5.01,-2.45,
17:59:25:835,5.98,3.27,0.21,-2.93,5.01,-2.45,
17:59:25:835,6.92,2.52,-1.09,-2.93,5.01,-2.45,
17:59:25:835,7.61,1.91,-2.12,-2.93,5.01,-2.45,
17:59:25:836,8.10,1.41,-2.92,-2.93,5.01,-2.45,
17:59:25:864,8.46,1.01,-3.55,-2.93,5.01,-2.45,
17:59:25:865,8.77,0.58,-4.01,-2.93,5.01,-2.45,
17:59:25:866,9.07,0.14,-4.33,-2.93,5.01,-2.45,
17:59:25:866,9.35,-0.30,-4.52,-2.93,5.01,-2.45,
17:59:25:867,9.63,-0.74,-4.55,-2.93,5.01,-2.45,
17:59:25:867,10.00,-1.19,-4.44,-2.93,5.01,-2.45,
17:59:25:868,10.33,-1.62,-4.26,-2.93,5.01,-2.45,
17:59:25:868,10.76,-2.09,-4.08,-2.93,5.01,-2.45,
17:59:25:868,11.26,-2.48,-3.89,-2.93,5.01,-2.45,
17:59:25:869,11.69,-2.70,-3.71,-2.93,5.01,-2.45,
17:59:25:869,11.86,-2.69,-3.49,-2.93,5.01,-2.45,
17:59:25:870,11.81,-2.49,-3.19,-2.93,5.01,-2.45,
17:59:25:870,11.59,-2.15,-2.84,-2.93,5.01,-2.45,
17:59:25:871,11.29,-1.83,-2.48,-2.93,5.01,-2.45,
17:59:25:871,10.94,-1.54,-2.16,-2.93,5.01,-2.45,
17:59:25:872,10.44,-1.27,-1.87,-2.93,5.01,-2.45,
17:59:25:872,9.83,-0.95,-1.47,-2.93,5.01,-2.45,
17:59:25:873,9.06,-0.54,-1.30,-2.93,5.01,-2.45,
17:59:25:873,8.18,-0.07,-1.06,-2.93,5.01,-2.45,
17:59:25:873,7.33,0.35,-0.94,-2.93,5.01,-2.45,
17:59:25:874,6.71,0.64,-1.04,-2.93,5.01,-2.45,
17:59:25:874,6.43,0.81,-1.19,-2.93,5.01,-2.45,
17:59:25:875,6.51,0.91,-1.51,-2.93,5.01,-2.45,
17:59:25:875,6.86,0.88,-2.16,-2.93,5.01,-2.45,
17:59:25:876,7.37,0.77,-2.91,-2.93,5.01,-2.45,
17:59:25:876,8.10,0.58,-3.58,-2.93,5.01,-2.45,
17:59:25:877,8.81,0.40,-4.14,-2.93,5.01,-2.45,
17:59:25:877,9.51,0.24,-4.49,-2.93,5.01,-2.45,
17:59:25:878,10.15,0.05,-4.67,-2.93,5.01,-2.45,
17:59:25:878,10.49,-0.11,-4.70,-2.93,5.01,-2.45,
17:59:25:878,10.39,-0.18,-4.64,-2.93,5.01,-2.45,
17:59:25:879,9.97,-0.27,-4.36,-2.93,5.01,-2.45,
17:59:25:879,9.46,-0.47,-3.94,-2.93,5.01,-2.45,
17:59:25:880,8.96,-0.69,-3.50,-2.93,5.01,-2.45,
17:59:25:880,8.56,-0.92,-3.08,-2.93,5.01,-2.45,
17:59:25:881,8.29,-1.24,-2.77,-2.93,5.01,-2.45,
17:59:25:881,8.25,-1.65,-2.51,-2.93,5.01,-2.45,
17:59:25:882,8.42,-2.16,-2.41,-2.93,5.01,-2.45,
17:59:25:882,8.69,-2.55,-2.48,-2.93,5.01,-2.45,
17:59:25:883,8.97,-2.72,-2.79,-2.93,5.01,-2.45,
17:59:25:883,9.24,-2.53,-3.24,-2.93,5.01,-2.45,
17:59:25:884,9.43,-1.96,-3.69,-2.93,5.01,-2.45,
17:59:25:884,9.18,-1.02,-4.09,-2.93,5.01,-2.45,
17:59:25:885,8.70,0.06,-4.51,-2.93,5.01,-2.45,
17:59:25:885,8.47,0.91,-4.94,-2.93,5.01,-2.45,
17:59:25:886,8.49,1.51,-5.60,-2.93,5.01,-2.45,
17:59:25:886,8.49,2.28,-6.22,-2.93,5.01,-2.45,
17:59:25:886,8.41,3.40,-6.18,-2.93,5.01,-2.45,
17:59:25:887,8.15,4.95,-5.02,-2.93,5.01,-2.45,
17:59:25:887,7.18,7.03,-2.65,-2.93,5.01,-2.45,
17:59:25:888,5.18,9.60,0.64,-2.93,5.01,-2.45,
17:59:25:888,2.20,12.43,4.71,-2.93,5.01,-2.45,
17:59:25:889,-1.71,15.01,9.45,-2.93,5.01,-2.45,
17:59:25:889,-6.75,17.21,14.58,-2.93,5.01,-2.45,
