
time,ax,ay,az,wx,wy,wz,
17:27:29:803,-12.11,-5.33,-2.97,-1.07,-1.50,-4.86,
17:27:29:804,-12.11,-5.33,-2.97,-1.14,-0.12,-4.79,
17:27:29:804,-12.11,-5.33,-2.97,-1.15,1.19,-4.96,
17:27:29:804,-12.11,-5.33,-2.97,-1.02,2.26,-5.32,
17:27:29:804,-12.11,-5.33,-2.97,-0.77,2.93,-5.74,
17:27:29:805,-12.11,-5.33,-2.97,-0.46,3.18,-6.14,
17:27:29:805,-12.11,-5.33,-2.97,-0.23,3.08,-6.46,
17:27:29:805,-12.11,-5.33,-2.97,-0.11,2.85,-6.68,
17:27:29:805,-12.11,-5.33,-2.97,-0.09,2.64,-6.79,
17:27:29:805,-12.11,-5.33,-2.97,-0.14,2.55,-6.84,
17:27:29:806,-12.11,-5.33,-2.97,-0.21,2.58,-6.88,
17:27:29:806,-12.11,-5.33,-2.97,-0.35,2.64,-6.96,
17:27:29:806,-12.11,-5.33,-2.97,-0.48,2.52,-7.07,
17:27:29:806,-12.11,-5.33,-2.97,-0.59,2.25,-7.18,
17:27:29:807,-12.11,-5.33,-2.97,-0.72,1.97,-7.26,
17:27:29:807,-12.11,-5.33,-2.97,-0.86,1.76,-7.32,
17:27:29:807,-12.11,-5.33,-2.97,-0.94,1.56,-7.27,
17:27:29:807,-12.11,-5.33,-2.97,-1.00,1.23,-7.07,
17:27:29:808,-12.11,-5.33,-2.97,-1.10,0.84,-6.80,
17:27:29:808,-12.11,-5.33,-2.97,-1.23,0.53,-6.53,
17:27:29:808,-12.11,-5.33,-2.97,-1.32,0.37,-6.22,
17:27:29:808,-12.11,-5.33,-2.97,-1.32,0.35,-5.87,
17:27:29:808,-12.11,-5.33,-2.97,-1.25,0.43,-5.42,
17:27:29:809,-12.11,-5.33,-2.97,-1.07,0.59,-4.82,
17:27:29:809,-12.11,-5.33,-2.97,-0.83,0.72,-4.05,
17:27:29:809,-12.11,-5.33,-2.97,-0.55,0.67,-3.09,
17:27:29:809,-12.11,-5.33,-2.97,-0.29,0.43,-2.04,
17:27:29:810,-12.11,-5.33,-2.97,-0.11,0.15,-1.09,
17:27:29:810,-12.11,-5.33,-2.97,-0.02,-0.04,-0.32,
17:27:29:810,-12.11,-5.33,-2.97,-0.04,-0.20,0.28,
17:27:29:810,-12.11,-5.33,-2.97,0.01,-0.47,0.76,
17:27:29:810,-12.11,-5.33,-2.97,0.17,-1.01,1.19,
17:27:29:811,-12.11,-5.33,-2.97,0.38,-1.98,1.60,
17:27:29:811,-12.11,-5.33,-2.97,0.59,-3.42,1.99,
17:27:29:811,-12.11,-5.33,-2.97,0.79,-5.03,2.39,
17:27:29:811,-12.11,-5.33,-2.97,1.00,-6.31,2.92,
17:27:29:811,-12.11,-5.33,-2.97,1.20,-7.10,3.65,
17:27:29:812,-12.11,-5.33,-2.97,1.39,-7.35,4.54,
17:27:29:812,-12.11,-5.33,-2.97,1.61,-7.10,5.49,
17:27:29:812,-12.11,-5.33,-2.97,1.87,-6.41,6.40,
17:27:29:812,-12.11,-5.33,-2.97,2.14,-5.38,7.18,
17:27:29:813,-12.11,-5.33,-2.97,2.45,-4.11,7.82,
17:27:29:813,-12.11,-5.33,-2.97,2.72,-2.85,8.32,
17:27:29:813,-12.11,-5.33,-2.97,2.86,-1.79,8.76,
17:27:29:813,-12.11,-5.33,-2.97,2.89,-1.01,9.23,
17:27:29:814,-12.11,-5.33,-2.97,2.86,-0.53,9.77,
17:27:29:814,-12.11,-5.33,-2.97,2.79,-0.19,10.28,
17:27:29:814,-12.11,-5.33,-2.97,2.70,0.13,10.70,
17:27:29:814,-12.11,-5.33,-2.97,2.63,0.42,11.01,
17:27:29:814,-12.11,-5.33,-2.97,2.55,0.69,11.23,
17:27:29:815,-12.11,-5.33,-2.97,2.45,0.97,11.38,
17:27:29:815,-12.11,-5.33,-2.97,2.31,1.24,11.51,
17:27:29:815,-12.11,-5.33,-2.97,2.13,1.47,11.66,
17:27:29:815,-12.11,-5.33,-2.97,1.92,1.68,11.86,
17:27:29:816,-12.11,-5.33,-2.97,1.67,1.88,12.06,
17:27:29:816,-12.11,-5.33,-2.97,1.43,2.08,12.22,
17:27:29:816,-12.11,-5.33,-2.97,1.17,2.27,12.34,
17:27:29:816,-12.11,-5.33,-2.97,0.92,2.34,12.41,
17:27:29:833,-12.11,-5.33,-2.97,0.67,2.11,12.42,
17:27:29:833,-12.11,-5.33,-2.97,0.42,1.59,12.34,
17:27:29:833,-12.11,-5.33,-2.97,0.23,0.84,12.14,
17:27:29:834,-12.11,-5.33,-2.97,0.12,-0.04,11.85,
17:27:29:834,-12.11,-5.33,-2.97,0.05,-0.99,11.51,
17:27:29:834,-12.11,-5.33,-2.97,0.01,-2.00,11.17,
17:27:29:835,-12.11,-5.33,-2.97,0.04,-3.04,10.86,
17:27:29:835,-12.11,-5.33,-2.97,0.14,-3.94,10.56,
17:27:29:836,-12.11,-5.33,-2.97,0.42,-4.35,10.21,
17:27:29:836,-12.11,-5.33,-2.97,0.84,-3.96,9.74,
17:27:29:836,-12.11,-5.33,-2.97,1.15,-3.44,9.19,
17:27:29:837,-12.11,-5.33,-2.97,1.19,-4.01,8.61,
17:27:29:837,-12.11,-5.33,-2.97,1.05,-5.56,8.02,
17:27:29:837,-12.11,-5.33,-2.97,0.82,-7.31,7.41,
17:27:29:838,-12.11,-5.33,-2.97,0.54,-8.52,6.80,
17:27:29:838,-12.11,-5.33,-2.97,0.31,-8.29,6.04,
17:27:29:838,-12.11,-5.33,-2.97,0.42,-6.08,4.81,
17:27:29:839,-12.11,-5.33,-2.97,0.88,-2.99,3.29,
17:27:29:839,-12.11,-5.33,-2.97,0.97,-0.67,2.09,
17:27:29:839,-12.11,-5.33,-2.97,0.47,0.30,1.62,
17:27:29:840,-12.11,-5.33,-2.97,-0.15,0.31,1.50,
17:27:29:841,-12.11,-5.33,-2.97,-0.59,-0.18,0.82,
17:27:29:841,-12.11,-5.33,-2.97,-0.74,-0.49,-0.71,
17:27:29:842,-12.11,-5.33,-2.97,-0.67,-0.13,-2.59,
17:27:29:842,-12.11,-5.33,-2.97,-0.63,0.44,-4.10,
17:27:29:843,-12.11,-5.33,-2.97,-0.67,0.83,-4.91,
17:27:29:843,-12.11,-5.33,-2.97,-0.64,1.06,-5.22,
17:27:29:843,-12.11,-5.33,-2.97,-0.70,1.12,-5.37,
17:27:29:844,-12.11,-5.33,-2.97,-1.40,1.31,-5.45,
17:27:29:844,-12.11,-5.33,-2.97,-2.45,2.11,-5.45,
17:27:29:844,-12.11,-5.33,-2.97,-3.13,3.22,-5.38,
17:27:29:844,-12.11,-5.33,-2.97,-3.73,3.87,-5.28,
17:27:29:845,-12.11,-5.33,-2.97,-5.54,1.95,-4.94,
17:27:29:845,-12.11,-5.33,-2.97,-9.37,-2.82,-3.61,
17:27:29:845,-12.11,-5.33,-2.97,0.27,-7.55,-3.51,
17:27:29:845,-12.11,-5.33,-2.97,7.66,-3.06,-8.76,
17:27:29:846,-12.11,-5.33,-2.97,-2.40,12.43,-15.23,
17:27:29:846,-12.11,-5.33,-2.97,-6.31,5.44,-16.72,
17:27:29:846,-12.11,-5.33,-2.97,-5.33,-2.06,-14.81,
17:27:29:847,-12.11,-5.33,-2.97,-3.93,-3.27,-12.16,
17:27:29:847,-12.11,-5.33,-2.97,-3.29,-1.41,-9.43,
17:27:29:847,-12.11,-5.33,-2.97,-2.19,-0.42,-7.53,
17:27:29:847,-12.11,-5.33,-2.97,-0.84,-0.87,-6.37,
17:27:29:848,-12.11,-5.33,-2.97,-1.00,-0.35,-5.52,
17:27:29:848,-12.11,-5.33,-2.97,-1.56,-0.22,-4.99,
17:27:29:848,-12.11,-5.33,-2.97,-1.49,-1.81,-5.08,
17:27:29:848,-12.11,-5.33,-2.97,-1.35,-2.53,-5.10,
17:27:29:848,-12.11,-5.33,-2.97,-1.67,-1.12,-4.75,
17:27:29:849,-12.11,-5.33,-2.97,-1.63,1.23,-3.78,
17:27:29:849,-12.11,-5.33,-2.97,-1.57,2.80,-2.75,
17:27:29:849,-12.11,-5.33,-2.97,-1.78,3.50,-2.21,
17:27:29:849,-12.11,-5.33,-2.97,-1.63,3.41,-1.93,
17:27:29:850,-12.11,-5.33,-2.97,-1.13,2.48,-1.77,
17:27:29:850,-12.11,-5.33,-2.97,-0.71,1.83,-1.66,
17:27:29:850,-12.11,-5.33,-2.97,-0.66,1.74,-1.42,
17:27:29:850,-12.11,-5.33,-2.97,-0.59,2.09,-1.13,
17:27:29:850,-12.11,-5.33,-2.97,-0.37,2.65,-0.98,
17:27:29:851,-12.11,-5.33,-2.97,-0.17,2.97,-0.93,
17:27:29:851,-12.11,-5.33,-2.97,-0.03,2.89,-0.88,
17:27:29:851,-12.11,-5.33,-2.97,0.14,2.68,-0.77,
17:27:29:851,-12.11,-5.33,-2.97,0.30,2.72,-0.62,
17:27:29:852,-12.11,-5.33,-2.97,0.46,2.95,-0.49,
17:27:29:852,-12.11,-5.33,-2.97,0.67,3.10,-0.43,
17:27:29:852,-12.11,-5.33,-2.97,0.86,3.17,-0.47,
17:27:29:852,-12.11,-5.33,-2.97,0.89,3.34,-0.51,
17:27:29:853,-12.11,-5.33,-2.97,0.72,3.70,-0.50,
17:27:29:853,-12.11,-5.33,-2.97,0.54,4.10,-0.40,
17:27:29:853,-12.11,-5.33,-2.97,0.42,4.27,-0.25,
17:27:29:853,-12.11,-5.33,-2.97,0.43,4.29,-0.11,
17:27:29:853,-12.11,-5.33,-2.97,0.52,4.20,0.00,
17:27:29:854,-12.11,-5.33,-2.97,0.62,3.92,0.09,
17:27:29:854,-12.11,-5.33,-2.97,0.91,3.57,0.14,
17:27:29:854,-12.11,-5.33,-2.97,1.25,3.23,0.16,
17:27:29:854,-12.11,-5.33,-2.97,1.41,2.88,0.13,
17:27:29:855,-12.11,-5.33,-2.97,1.51,2.45,0.06,
17:27:29:855,-12.11,-5.33,-2.97,1.62,1.83,-0.01,
17:27:29:855,-12.11,-5.33,-2.97,1.57,1.04,-0.16,
17:27:29:855,-12.11,-5.33,-2.97,1.31,0.28,-0.46,
17:27:29:855,-12.11,-5.33,-2.97,1.22,-0.16,-0.95,
17:27:29:856,-12.11,-5.33,-2.97,1.25,-0.26,-1.61,
17:27:29:856,-12.11,-5.33,-2.97,0.96,-0.37,-2.46,
17:27:29:856,-12.11,-5.33,-2.97,0.14,-0.78,-3.59,
17:27:29:856,-12.11,-5.33,-2.97,-0.60,-1.64,-4.85,
17:27:29:857,-12.11,-5.33,-2.97,-0.84,-2.80,-5.82,
17:27:29:857,-12.11,-5.33,-2.97,-0.82,-3.59,-6.13,
17:27:29:857,-12.11,-5.33,-2.97,-0.85,-3.58,-5.83,
17:27:29:857,-12.11,-5.33,-2.97,-0.92,-2.84,-5.43,
17:27:29:858,-12.11,-5.33,-2.97,-0.96,-1.67,-5.17,
17:27:29:858,-12.11,-5.33,-2.97,-1.01,-0.36,-5.15,
17:27:29:858,-12.11,-5.33,-2.97,-0.99,0.78,-5.39,
17:27:29:858,-12.11,-5.33,-2.97,-0.85,1.51,-5.82,
17:27:29:858,-12.11,-5.33,-2.97,-0.66,1.74,-6.28,
17:27:29:859,-12.11,-5.33,-2.97,-0.53,1.60,-6.65,
17:27:29:859,-12.11,-5.33,-2.97,-0.46,1.37,-6.90,
17:27:29:859,-12.11,-5.33,-2.97,-0.41,1.23,-7.04,
17:27:29:859,-12.11,-5.33,-2.97,-0.41,1.25,-7.12,
17:27:29:860,-12.11,-5.33,-2.97,-0.41,1.41,-7.15,
17:27:29:860,-12.11,-5.33,-2.97,-0.45,1.59,-7.22,
17:27:29:860,-12.11,-5.33,-2.97,-0.53,1.70,-7.32,
17:27:29:860,-12.11,-5.33,-2.97,-0.66,1.68,-7.45,
17:27:29:877,-12.11,-5.33,-2.97,-0.84,1.53,-7.53,
17:27:29:877,-12.11,-5.33,-2.97,-0.98,1.30,-7.53,
17:27:29:877,-12.11,-5.33,-2.97,-1.06,1.02,-7.42,
17:27:29:878,-12.11,-5.33,-2.97,-1.12,0.73,-7.23,
17:27:29:878,-12.11,-5.33,-2.97,-1.15,0.55,-7.01,
17:27:29:879,-12.11,-5.33,-2.97,-1.20,0.55,-6.75,
17:27:29:879,-12.11,-5.33,-2.97,-1.21,0.64,-6.43,
17:27:29:879,-12.11,-5.33,-2.97,-1.15,0.76,-6.01,
17:27:29:880,-12.11,-5.33,-2.97,-1.07,0.83,-5.46,
17:27:29:880,-12.11,-5.33,-2.97,-0.93,0.88,-4.77,
17:27:29:880,-12.11,-5.33,-2.97,-0.74,0.93,-3.98,
17:27:29:881,-12.11,-5.33,-2.97,-0.55,0.95,-3.16,
17:27:29:881,-12.11,-5.33,-2.97,-0.37,0.86,-2.40,
17:27:29:881,-12.11,-5.33,-2.97,-0.24,0.63,-1.75,
17:27:29:882,-12.11,-5.33,-2.97,-0.15,0.27,-1.18,
17:27:29:882,-12.11,-5.33,-2.97,-0.11,-0.22,-0.66,
17:27:29:882,-12.11,-5.33,-2.97,-0.06,-0.86,-0.12,
17:27:29:883,-12.11,-5.33,-2.97,0.08,-1.54,0.45,
17:27:29:883,-12.11,-5.33,-2.97,0.30,-2.24,1.03,
17:27:29:883,-12.11,-5.33,-2.97,0.51,-3.00,1.61,
17:27:29:883,-12.11,-5.33,-2.97,0.72,-3.78,2.20,
17:27:29:884,-12.11,-5.33,-2.97,0.95,-4.43,2.85,
17:27:29:884,-12.11,-5.33,-2.97,1.17,-4.92,3.62,
17:27:29:885,-12.11,-5.33,-2.97,1.35,-5.13,4.53,
17:27:29:886,-12.11,-5.33,-2.97,1.54,-4.96,5.52,
17:27:29:886,-12.11,-5.33,-2.97,1.77,-4.42,6.50,
17:27:29:887,-12.11,-5.33,-2.97,2.00,-3.61,7.40,
17:27:29:888,-12.11,-5.33,-2.97,2.22,-2.66,8.17,
17:27:29:888,-12.11,-5.33,-2.97,2.40,-1.73,8.78,
17:27:29:888,-12.11,-5.33,-2.97,2.49,-0.91,9.26,
17:27:29:889,-12.11,-5.33,-2.97,2.49,-0.27,9.71,
17:27:29:889,-12.11,-5.33,-2.97,2.44,0.11,10.17,
17:27:29:889,-12.11,-5.33,-2.97,2.34,0.23,10.61,
17:27:29:889,-12.11,-5.33,-2.97,2.22,0.16,11.00,
17:27:29:890,-12.11,-5.33,-2.97,2.10,0.06,11.30,
17:27:29:890,-12.11,-5.33,-2.97,1.99,0.06,11.52,
17:27:29:890,-12.11,-5.33,-2.97,1.88,0.14,11.66,
17:27:29:890,-12.11,-5.33,-2.97,1.76,0.28,11.76,
17:27:29:891,-12.11,-5.33,-2.97,1.64,0.42,11.86,
17:27:29:891,-12.11,-5.33,-2.97,1.52,0.54,12.00,
17:27:29:891,-12.11,-5.33,-2.97,1.37,0.66,12.16,
17:27:29:891,-12.11,-5.33,-2.97,1.16,0.77,12.27,
17:27:29:891,-12.11,-5.33,-2.97,0.97,0.83,12.34,
17:27:29:892,-12.11,-5.33,-2.97,0.78,0.81,12.39,
17:27:29:892,-12.11,-5.33,-2.97,0.61,0.66,12.43,
17:27:29:892,-12.11,-5.33,-2.97,0.45,0.35,12.42,
17:27:29:892,-12.11,-5.33,-2.97,0.34,-0.11,12.28,
17:27:29:893,-12.11,-5.33,-2.97,0.29,-0.70,12.03,
17:27:29:893,-12.11,-5.33,-2.97,0.31,-1.45,11.69,
17:27:29:893,-12.11,-5.33,-2.97,0.36,-2.29,11.33,
17:27:29:893,-12.11,-5.33,-2.97,0.45,-3.13,10.97,
17:27:29:894,-12.11,-5.33,-2.97,0.57,-3.83,10.60,
17:27:29:894,-12.11,-5.33,-2.97,0.78,-4.26,10.20,
17:27:29:894,-12.11,-5.33,-2.97,1.12,-4.28,9.74,
17:27:29:894,-12.11,-5.33,-2.97,1.50,-3.99,9.21,
17:27:29:895,-12.11,-5.33,-2.97,1.74,-3.88,8.66,
17:27:29:895,-12.11,-5.33,-2.97,1.70,-4.48,8.11,
17:27:29:895,-12.11,-5.33,-2.97,1.42,-5.55,7.55,
17:27:29:895,-12.11,-5.33,-2.97,1.00,-6.61,6.98,
17:27:29:896,-12.11,-5.33,-2.97,0.62,-7.10,6.33,
17:27:29:896,-12.11,-5.33,-2.97,0.41,-6.39,5.36,
17:27:29:896,-12.11,-5.33,-2.97,0.53,-4.27,3.91,
17:27:29:896,-12.11,-5.33,-2.97,0.71,-1.78,2.44,
17:27:29:897,-12.11,-5.33,-2.97,0.48,-0.14,1.47,
17:27:29:897,-12.11,-5.33,-2.97,-0.00,0.44,1.18,
17:27:29:897,-12.11,-5.33,-2.97,-0.29,0.62,1.00,
17:27:29:897,-12.11,-5.33,-2.97,-0.40,0.88,0.13,
17:27:29:897,-12.11,-5.33,-2.97,-0.46,1.22,-1.43,
17:27:29:898,-12.11,-5.33,-2.97,-0.51,1.54,-2.99,
17:27:29:898,-12.11,-5.33,-2.97,-0.61,1.53,-4.00,
17:27:29:898,-12.11,-5.33,-2.97,-0.68,1.36,-4.52,
17:27:29:898,-12.11,-5.33,-2.97,-0.67,1.27,-4.82,
17:27:29:898,-12.11,-5.33,-2.97,-1.04,1.22,-5.01,
17:27:29:899,-12.11,-5.33,-2.97,-2.26,1.87,-5.06,
17:27:29:899,-12.11,-5.33,-2.97,-3.08,2.99,-5.01,
17:27:29:899,-12.11,-5.33,-2.97,-3.46,3.61,-4.96,
17:27:29:899,-12.11,-5.33,-2.97,-4.57,2.47,-4.80,
17:27:29:900,-12.11,-5.33,-2.97,-8.10,-1.83,-3.84,
17:27:29:900,-12.11,-5.33,-2.97,-3.43,-5.87,-2.70,
17:27:29:900,-12.11,-5.33,-2.97,8.79,-6.63,-6.45,
17:27:29:900,-12.11,-5.33,-2.97,0.65,9.54,-14.16,
17:27:29:901,-12.11,-5.33,-2.97,-6.63,8.30,-16.72,
17:27:29:901,-12.11,-5.33,-2.97,-6.71,1.07,-15.29,
17:27:29:901,-12.11,-5.33,-2.97,-4.19,-0.84,-12.45,
17:27:29:902,-12.11,-5.33,-2.97,-2.75,-0.41,-9.28,
17:27:29:902,-12.11,-5.33,-2.97,-2.51,-0.69,-6.95,
17:27:29:902,-12.11,-5.33,-2.97,-1.38,-1.74,-5.88,
17:27:29:902,-12.11,-5.33,-2.97,-1.03,-1.21,-5.34,
17:27:29:902,-12.11,-5.33,-2.97,-1.59,-0.22,-5.01,
17:27:29:903,-12.11,-5.33,-2.97,-1.78,-1.28,-5.13,
17:27:29:903,-12.11,-5.33,-2.97,-1.54,-2.66,-5.16,
17:27:29:903,-12.11,-5.33,-2.97,-1.68,-1.76,-4.62,
17:27:29:903,-12.11,-5.33,-2.97,-1.68,0.99,-3.61,
17:27:29:904,-12.11,-5.33,-2.97,-1.60,3.16,-2.56,
17:27:29:904,-12.11,-5.33,-2.97,-1.93,3.76,-2.00,
17:27:29:904,-12.11,-5.33,-2.97,-1.78,3.65,-1.85,
17:27:29:904,-12.11,-5.33,-2.97,-1.11,2.70,-1.86,
17:27:29:904,-12.11,-5.33,-2.97,-0.68,1.80,-1.82,
17:27:29:905,-12.11,-5.33,-2.97,-0.72,1.61,-1.45,
17:27:29:905,-12.11,-5.33,-2.97,-0.61,2.05,-1.06,
17:27:29:921,-12.11,-5.33,-2.97,-0.29,2.71,-1.09,
17:27:29:922,-12.11,-5.33,-2.97,-0.11,2.92,-1.24,
17:27:29:922,-12.11,-5.33,-2.97,-0.05,2.73,-1.25,
17:27:29:923,-12.11,-5.33,-2.97,0.08,2.65,-1.12,
17:27:29:923,-12.11,-5.33,-2.97,0.22,2.90,-0.98,
17:27:29:923,-12.11,-5.33,-2.97,0.37,3.14,-0.91,
17:27:29:924,-12.11,-5.33,-2.97,0.57,3.11,-0.92,
17:27:29:924,-12.11,-5.33,-2.97,0.71,3.02,-0.97,
17:27:29:924,-12.11,-5.33,-2.97,0.70,3.15,-0.98,
17:27:29:924,-12.11,-5.33,-2.97,0.54,3.46,-0.89,
17:27:29:925,-12.11,-5.33,-2.97,0.33,3.72,-0.75,
17:27:29:925,-12.11,-5.33,-2.97,0.27,3.78,-0.58,
17:27:29:925,-12.11,-5.33,-2.97,0.26,3.74,-0.41,
17:27:29:926,-12.11,-5.33,-2.97,0.37,3.68,-0.28,
17:27:29:926,-12.11,-5.33,-2.97,0.51,3.52,-0.18,
17:27:29:926,-12.11,-5.33,-2.97,0.77,3.32,-0.10,
17:27:29:927,-12.11,-5.33,-2.97,1.07,3.09,-0.03,
17:27:29:927,-12.11,-5.33,-2.97,1.26,2.78,0.02,
17:27:29:927,-12.11,-5.33,-2.97,1.40,2.34,0.05,
17:27:29:928,-12.11,-5.33,-2.97,1.54,1.81,0.03,
17:27:29:928,-12.11,-5.33,-2.97,1.53,1.14,-0.07,
17:27:29:928,-12.11,-5.33,-2.97,1.38,0.46,-0.29,
17:27:29:929,-12.11,-5.33,-2.97,1.29,0.05,-0.64,
17:27:29:929,-12.11,-5.33,-2.97,1.34,0.02,-1.10,
17:27:29:930,-12.11,-5.33,-2.97,1.27,0.08,-1.65,
17:27:29:931,-12.11,-5.33,-2.97,0.80,-0.19,-2.37,
17:27:29:931,-12.11,-5.33,-2.97,0.16,-1.07,-3.49,
17:27:29:931,-12.11,-5.33,-2.97,-0.26,-2.44,-4.69,
17:27:29:932,-12.11,-5.33,-2.97,-0.49,-3.46,-5.39,
17:27:29:932,-12.11,-5.33,-2.97,-0.71,-3.82,-5.34,
17:27:29:932,-12.11,-5.33,-2.97,-0.99,-3.76,-4.88,
17:27:29:933,-12.11,-5.33,-2.97,-1.16,-3.19,-4.51,
17:27:29:933,-12.11,-5.33,-2.97,-1.20,-2.16,-4.39,
17:27:29:933,-12.11,-5.33,-2.97,-1.19,-0.91,-4.58,
17:27:29:934,-12.11,-5.33,-2.97,-1.14,0.33,-5.01,
17:27:29:934,-12.11,-5.33,-2.97,-1.05,1.36,-5.54,
17:27:29:934,-12.11,-5.33,-2.97,-0.98,2.07,-6.00,
17:27:29:934,-12.11,-5.33,-2.97,-0.91,2.47,-6.29,
17:27:29:934,-12.11,-5.33,-2.97,-0.80,2.69,-6.45,
17:27:29:935,-12.11,-5.33,-2.97,-0.63,2.88,-6.53,
17:27:29:935,-12.11,-5.33,-2.97,-0.49,3.10,-6.58,
17:27:29:935,-12.11,-5.33,-2.97,-0.41,3.29,-6.63,
17:27:29:935,-12.11,-5.33,-2.97,-0.36,3.40,-6.65,
17:27:29:936,-12.11,-5.33,-2.97,-0.31,3.34,-6.63,
17:27:29:936,-12.11,-5.33,-2.97,-0.33,3.15,-6.60,
17:27:29:936,-12.11,-5.33,-2.97,-0.41,2.87,-6.57,
17:27:29:936,-12.11,-5.33,-2.97,-0.50,2.53,-6.60,
17:27:29:937,-12.11,-5.33,-2.97,-0.61,2.20,-6.71,
17:27:29:937,-12.11,-5.33,-2.97,-0.71,1.84,-6.85,
17:27:29:937,-12.11,-5.33,-2.97,-0.76,1.29,-6.86,
17:27:29:937,-12.11,-5.33,-2.97,-0.78,0.60,-6.72,
17:27:29:937,-12.11,-5.33,-2.97,-0.78,0.05,-6.46,
17:27:29:938,-12.11,-5.33,-2.97,-0.77,-0.24,-6.10,
17:27:29:938,-12.11,-5.33,-2.97,-0.75,-0.39,-5.61,
17:27:29:938,-12.11,-5.33,-2.97,-0.71,-0.48,-5.00,
17:27:29:938,-12.11,-5.33,-2.97,-0.61,-0.56,-4.27,
17:27:29:939,-12.11,-5.33,-2.97,-0.49,-0.70,-3.49,
17:27:29:939,-12.11,-5.33,-2.97,-0.39,-0.92,-2.75,
17:27:29:939,-12.11,-5.33,-2.97,-0.30,-1.08,-2.11,
17:27:29:939,-12.11,-5.33,-2.97,-0.20,-1.15,-1.56,
17:27:29:939,-12.11,-5.33,-2.97,-0.15,-1.24,-1.07,
17:27:29:940,-12.11,-5.33,-2.97,-0.08,-1.45,-0.61,
17:27:29:940,-12.11,-5.33,-2.97,0.05,-1.83,-0.13,
17:27:29:940,-12.11,-5.33,-2.97,0.22,-2.40,0.39,
17:27:29:940,-12.11,-5.33,-2.97,0.36,-3.15,0.94,
17:27:29:941,-12.11,-5.33,-2.97,0.48,-3.94,1.52,
17:27:29:941,-12.11,-5.33,-2.97,0.62,-4.68,2.13,
17:27:29:941,-12.11,-5.33,-2.97,0.79,-5.26,2.78,
17:27:29:941,-12.11,-5.33,-2.97,0.99,-5.59,3.50,
17:27:29:941,-12.11,-5.33,-2.97,1.22,-5.60,4.27,
17:27:29:942,-12.11,-5.33,-2.97,1.47,-5.27,5.09,
17:27:29:942,-12.11,-5.33,-2.97,1.76,-4.59,5.89,
17:27:29:942,-12.11,-5.33,-2.97,2.08,-3.61,6.66,
17:27:29:942,-12.11,-5.33,-2.97,2.38,-2.56,7.37,
17:27:29:943,-12.11,-5.33,-2.97,2.60,-1.62,7.97,
17:27:29:943,-12.11,-5.33,-2.97,2.74,-0.80,8.43,
17:27:29:943,-12.11,-5.33,-2.97,2.84,-0.03,8.82,
17:27:29:943,-12.11,-5.33,-2.97,2.90,0.67,9.25,
17:27:29:944,-12.11,-5.33,-2.97,2.91,1.16,9.73,
17:27:29:944,-12.11,-5.33,-2.97,2.86,1.34,10.22,
17:27:29:944,-12.11,-5.33,-2.97,2.77,1.29,10.66,
17:27:29:944,-12.11,-5.33,-2.97,2.62,1.18,11.03,
17:27:29:944,-12.11,-5.33,-2.97,2.43,1.13,11.31,
17:27:29:945,-12.11,-5.33,-2.97,2.19,1.11,11.49,
17:27:29:945,-12.11,-5.33,-2.97,1.93,1.07,11.61,
17:27:29:945,-12.11,-5.33,-2.97,1.70,1.02,11.71,
17:27:29:945,-12.11,-5.33,-2.97,1.51,1.04,11.80,
17:27:29:946,-12.11,-5.33,-2.97,1.36,1.11,11.87,
17:27:29:946,-12.11,-5.33,-2.97,1.18,1.16,11.88,
17:27:29:946,-12.11,-5.33,-2.97,0.93,1.09,11.85,
17:27:29:946,-12.11,-5.33,-2.97,0.64,0.81,11.80,
17:27:29:947,-12.11,-5.33,-2.97,0.45,0.24,11.76,
17:27:29:947,-12.11,-5.33,-2.97,0.35,-0.53,11.72,
17:27:29:947,-12.11,-5.33,-2.97,0.33,-1.46,11.68,
17:27:29:947,-12.11,-5.33,-2.97,0.38,-2.44,11.60,
17:27:29:947,-12.11,-5.33,-2.97,0.50,-3.30,11.44,
17:27:29:948,-12.11,-5.33,-2.97,0.66,-3.87,11.17,
17:27:29:948,-12.11,-5.33,-2.97,0.85,-4.11,10.80,
17:27:29:948,-12.11,-5.33,-2.97,1.07,-4.14,10.39,
17:27:29:948,-12.11,-5.33,-2.97,1.31,-4.13,9.90,
17:27:29:965,-12.11,-5.33,-2.97,1.47,-4.32,9.30,
17:27:29:965,-12.11,-5.33,-2.97,1.51,-4.78,8.67,
17:27:29:965,-12.11,-5.33,-2.97,1.55,-5.25,8.02,
17:27:29:966,-12.11,-5.33,-2.97,1.55,-5.56,7.31,
17:27:29:966,-12.11,-5.33,-2.97,1.38,-5.67,6.40,
17:27:29:967,-12.11,-5.33,-2.97,1.16,-5.21,5.20,
17:27:29:967,-12.11,-5.33,-2.97,1.17,-3.48,3.87,
17:27:29:967,-12.11,-5.33,-2.97,0.97,-1.45,2.81,
17:27:29:967,-12.11,-5.33,-2.97,0.28,-0.20,2.28,
17:27:29:968,-12.11,-5.33,-2.97,-0.45,0.38,2.06,
17:27:29:968,-12.11,-5.33,-2.97,-0.80,0.80,1.57,
17:27:29:968,-12.11,-5.33,-2.97,-0.73,1.42,0.49,
17:27:29:969,-12.11,-5.33,-2.97,-0.56,2.16,-0.95,
17:27:29:969,-12.11,-5.33,-2.97,-0.61,2.54,-2.30,
