
time,ax,ay,az,wx,wy,wz,
17:42:05:336,12.70,-16.27,-1.20,6.15,0.02,-4.62,
17:42:05:336,10.99,-16.94,-2.21,6.15,0.02,-4.62,
17:42:05:341,10.99,-16.94,-2.21,6.28,0.11,-4.51,
17:42:05:342,9.29,-17.23,-3.33,6.28,0.11,-4.51,
17:42:05:347,7.67,-17.16,-4.53,6.28,0.11,-4.51,
17:42:05:347,7.67,-17.16,-4.53,6.32,0.23,-4.38,
17:42:05:350,7.67,-17.16,-4.53,6.29,0.41,-4.22,
17:42:05:351,6.19,-16.76,-5.59,6.29,0.41,-4.22,
17:42:05:355,6.19,-16.76,-5.59,6.16,0.63,-4.03,
17:42:05:356,5.01,-16.18,-6.47,6.16,0.63,-4.03,
17:42:05:360,5.01,-16.18,-6.47,5.97,0.88,-3.81,
17:42:05:360,4.16,-15.49,-7.23,5.97,0.88,-3.81,
17:42:05:365,4.16,-15.49,-7.23,5.71,1.19,-3.57,
17:42:05:365,3.55,-14.73,-7.88,5.71,1.19,-3.57,
17:42:05:369,3.55,-14.73,-7.88,5.39,1.53,-3.32,
17:42:05:370,3.32,-14.00,-8.34,5.39,1.53,-3.32,
17:42:05:374,3.32,-14.00,-8.34,5.02,1.91,-3.10,
17:42:05:375,3.32,-13.33,-8.52,5.02,1.91,-3.10,
17:42:05:379,3.32,-13.33,-8.52,4.61,2.31,-2.90,
17:42:05:380,3.34,-12.79,-8.38,4.61,2.31,-2.90,
17:42:05:384,3.34,-12.79,-8.38,4.19,2.73,-2.73,
17:42:05:385,3.34,-12.42,-7.87,4.19,2.73,-2.73,
17:42:05:390,3.29,-12.21,-7.09,4.19,2.73,-2.73,
17:42:05:391,3.29,-12.21,-7.09,3.76,3.17,-2.57,
17:42:05:394,3.29,-12.21,-7.09,3.37,3.62,-2.43,
17:42:05:396,3.23,-12.16,-6.15,3.37,3.62,-2.43,
17:42:05:399,3.23,-12.16,-6.15,3.02,4.09,-2.30,
17:42:05:400,3.10,-12.24,-5.08,3.02,4.09,-2.30,
17:42:05:408,2.93,-12.45,-3.94,3.02,4.09,-2.30,
17:42:05:414,2.93,-12.45,-3.94,2.71,4.55,-2.19,
17:42:05:421,2.93,-12.45,-3.94,2.45,4.99,-2.11,
17:42:05:425,2.78,-12.79,-2.72,2.45,4.99,-2.11,
17:42:05:426,2.78,-12.79,-2.72,2.22,5.35,-2.06,
17:42:05:427,2.75,-13.24,-1.45,2.22,5.35,-2.06,
17:42:05:427,2.73,-13.84,-0.26,2.22,5.35,-2.06,
17:42:05:428,2.73,-13.84,-0.26,2.01,5.58,-2.05,
17:42:05:428,2.73,-13.84,-0.26,1.83,5.67,-2.09,
17:42:05:429,2.59,-14.57,0.79,1.83,5.67,-2.09,
17:42:05:429,2.59,-14.57,0.79,1.66,5.62,-2.18,
17:42:05:430,2.09,-15.22,1.59,1.66,5.62,-2.18,
17:42:05:434,2.09,-15.22,1.59,1.50,5.45,-2.30,
17:42:05:435,1.34,-15.79,2.23,1.50,5.45,-2.30,
17:42:05:439,0.25,-16.27,2.93,1.50,5.45,-2.30,
17:42:05:440,0.25,-16.27,2.93,1.35,5.18,-2.43,
17:42:05:444,-1.10,-16.58,3.78,1.35,5.18,-2.43,
17:42:05:445,-1.10,-16.58,3.78,1.23,4.85,-2.54,
17:42:05:449,-2.55,-16.69,4.63,1.23,4.85,-2.54,
17:42:05:450,-2.55,-16.69,4.63,1.14,4.46,-2.63,
17:42:05:453,-4.09,-16.67,5.30,1.14,4.46,-2.63,
17:42:05:454,-4.09,-16.67,5.30,1.10,4.06,-2.67,
17:42:05:458,-5.76,-16.59,5.85,1.10,4.06,-2.67,
17:42:05:459,-5.76,-16.59,5.85,1.11,3.67,-2.65,
17:42:05:463,-5.76,-16.59,5.85,1.17,3.33,-2.58,
17:42:05:464,-7.43,-16.42,6.43,1.17,3.33,-2.58,
17:42:05:468,-9.01,-16.12,6.81,1.17,3.33,-2.58,
17:42:05:468,-9.01,-16.12,6.81,1.28,3.02,-2.44,
17:42:05:504,-10.51,-15.97,6.79,1.28,3.02,-2.44,
17:42:05:506,-10.51,-15.97,6.79,1.43,2.75,-2.24,
17:42:05:508,-10.51,-15.97,6.79,1.61,2.54,-1.99,
17:42:05:508,-11.78,-15.82,6.43,1.61,2.54,-1.99,
17:42:05:509,-11.78,-15.82,6.43,1.78,2.37,-1.71,
17:42:05:510,-12.90,-15.61,5.75,1.78,2.37,-1.71,
17:42:05:510,-12.90,-15.61,5.75,1.91,2.22,-1.42,
17:42:05:511,-13.95,-15.40,4.71,1.91,2.22,-1.42,
17:42:05:512,-13.95,-15.40,4.71,1.99,2.10,-1.11,
17:42:05:513,-15.15,-15.04,3.42,1.99,2.10,-1.11,
17:42:05:514,-15.15,-15.04,3.42,2.00,1.99,-0.77,
17:42:05:514,-16.62,-14.60,1.94,2.00,1.99,-0.77,
17:42:05:515,-16.62,-14.60,1.94,1.95,1.89,-0.40,
17:42:05:516,-18.25,-14.14,0.27,1.95,1.89,-0.40,
17:42:05:516,-18.25,-14.14,0.27,1.81,1.81,0.03,
17:42:05:517,-19.79,-13.54,-1.41,1.81,1.81,0.03,
17:42:05:518,-19.79,-13.54,-1.41,1.59,1.74,0.51,
17:42:05:518,-21.14,-12.81,-2.94,1.59,1.74,0.51,
17:42:05:519,-21.14,-12.81,-2.94,1.29,1.65,1.05,
17:42:05:520,-22.23,-12.06,-4.33,1.29,1.65,1.05,
17:42:05:521,-22.23,-12.06,-4.33,0.91,1.53,1.62,
17:42:05:521,-22.75,-11.53,-5.45,0.91,1.53,1.62,
17:42:05:528,-22.36,-11.36,-6.11,0.91,1.53,1.62,
17:42:05:530,-22.36,-11.36,-6.11,0.45,1.35,2.21,
17:42:05:531,-22.36,-11.36,-6.11,-0.07,1.06,2.79,
17:42:05:532,-20.98,-11.52,-6.47,-0.07,1.06,2.79,
17:42:05:535,-18.96,-11.97,-6.40,-0.07,1.06,2.79,
17:42:05:536,-18.96,-11.97,-6.40,-0.62,0.68,3.31,
17:42:05:540,-16.56,-12.60,-6.23,-0.62,0.68,3.31,
17:42:05:541,-16.56,-12.60,-6.23,-1.17,0.22,3.76,
17:42:05:545,-16.56,-12.60,-6.23,-1.69,-0.24,4.11,
17:42:05:546,-13.82,-13.36,-6.06,-1.69,-0.24,4.11,
17:42:05:552,-13.82,-13.36,-6.06,-2.17,-0.70,4.38,
17:42:05:553,-11.01,-14.11,-5.80,-2.17,-0.70,4.38,
17:42:05:555,-11.01,-14.11,-5.80,-2.62,-1.13,4.57,
17:42:05:556,-8.26,-14.83,-5.44,-2.62,-1.13,4.57,
17:42:05:562,-8.26,-14.83,-5.44,-3.00,-1.52,4.70,
17:42:05:563,-5.65,-15.45,-5.08,-3.00,-1.52,4.70,
17:42:05:564,-5.65,-15.45,-5.08,-3.32,-1.82,4.79,
17:42:05:565,-3.19,-15.92,-4.81,-3.32,-1.82,4.79,
17:42:05:570,-0.79,-16.15,-4.81,-3.32,-1.82,4.79,
17:42:05:571,-0.79,-16.15,-4.81,-3.55,-2.00,4.86,
17:42:05:575,-0.79,-16.15,-4.81,-3.69,-2.06,4.91,
17:42:05:576,1.47,-15.91,-4.93,-3.69,-2.06,4.91,
17:42:05:579,1.47,-15.91,-4.93,-3.75,-2.02,4.96,
17:42:05:580,3.42,-15.31,-5.27,-3.75,-2.02,4.96,
17:42:05:584,3.42,-15.31,-5.27,-3.73,-1.90,5.02,
17:42:05:585,4.87,-14.51,-6.15,-3.73,-1.90,5.02,
17:42:05:589,5.42,-13.14,-7.47,-3.73,-1.90,5.02,
17:42:05:590,5.42,-13.14,-7.47,-3.67,-1.68,5.10,
17:42:05:594,5.30,-11.04,-9.10,-3.67,-1.68,5.10,
17:42:05:595,5.30,-11.04,-9.10,-3.59,-1.36,5.24,
17:42:05:599,5.40,-8.56,-10.63,-3.59,-1.36,5.24,
17:42:05:599,5.40,-8.56,-10.63,-3.51,-0.99,5.49,
17:42:05:603,5.40,-8.56,-10.63,-3.43,-0.64,5.86,
17:42:05:604,6.41,-6.04,-11.64,-3.43,-0.64,5.86,
17:42:05:609,6.41,-6.04,-11.64,-3.34,-0.39,6.31,
17:42:05:610,9.14,-3.53,-12.36,-3.34,-0.39,6.31,
17:42:05:614,9.14,-3.53,-12.36,-3.23,-0.30,6.75,
17:42:05:615,14.27,-1.12,-12.86,-3.23,-0.30,6.75,
17:42:05:619,21.50,0.64,-13.31,-3.23,-0.30,6.75,
17:42:05:620,21.50,0.64,-13.31,-3.10,-0.46,7.04,
17:42:05:624,29.96,1.64,-14.27,-3.10,-0.46,7.04,
17:42:05:626,29.96,1.64,-14.27,-2.96,-0.98,7.08,
17:42:05:628,29.96,1.64,-14.27,-2.84,-1.81,6.82,
17:42:05:629,33.05,2.62,-16.52,-2.84,-1.81,6.82,
17:42:05:633,33.05,2.62,-16.52,-2.76,-2.69,6.33,
17:42:05:634,33.11,3.78,-19.66,-2.76,-2.69,6.33,
17:42:05:638,33.11,3.78,-19.66,-2.72,-3.35,5.75,
17:42:05:639,33.19,5.09,-22.90,-2.72,-3.35,5.75,
17:42:05:646,33.19,5.09,-22.90,-2.70,-3.65,5.18,
17:42:05:649,33.29,6.44,-25.65,-2.70,-3.65,5.18,
17:42:05:651,33.29,6.44,-25.65,-2.70,-3.51,4.67,
17:42:05:653,33.38,7.43,-28.34,-2.70,-3.51,4.67,
17:42:05:656,33.46,7.93,-30.96,-2.70,-3.51,4.67,
17:42:05:658,33.46,7.93,-30.96,-2.77,-2.96,4.16,
17:42:05:659,33.50,8.06,-31.40,-2.77,-2.96,4.16,
17:42:05:661,33.50,8.06,-31.40,-3.00,-2.11,3.64,
17:42:05:662,33.51,8.08,-31.33,-3.00,-2.11,3.64,
17:42:05:663,33.51,8.08,-31.33,-3.45,-1.18,3.16,
17:42:05:670,29.38,7.97,-29.18,-3.45,-1.18,3.16,
17:42:05:673,29.38,7.97,-29.18,-4.05,-0.30,2.75,
17:42:05:674,22.58,7.62,-24.80,-4.05,-0.30,2.75,
17:42:05:676,22.58,7.62,-24.80,-4.71,0.44,2.45,
17:42:05:677,22.58,7.62,-24.80,-5.29,1.04,2.28,
17:42:05:679,16.40,6.92,-19.60,-5.29,1.04,2.28,
17:42:05:685,10.83,5.90,-14.03,-5.29,1.04,2.28,
17:42:05:687,10.83,5.90,-14.03,-5.76,1.49,2.22,
17:42:05:688,10.83,5.90,-14.03,-6.08,1.79,2.25,
17:42:05:690,7.19,4.42,-8.56,-6.08,1.79,2.25,
17:42:05:691,7.19,4.42,-8.56,-6.26,1.93,2.28,
17:42:05:692,4.59,3.06,-3.48,-6.26,1.93,2.28,
17:42:05:699,4.59,3.06,-3.48,-6.31,1.93,2.27,
17:42:05:701,2.49,1.89,1.16,-6.31,1.93,2.27,
17:42:05:702,2.49,1.89,1.16,-6.24,1.79,2.24,
17:42:05:703,0.99,0.98,5.29,-6.24,1.79,2.24,
17:42:05:706,0.99,0.98,5.29,-6.06,1.55,2.19,
17:42:05:707,-0.31,0.33,8.91,-6.06,1.55,2.19,
17:42:05:713,-1.54,-0.02,11.92,-6.06,1.55,2.19,
17:42:05:714,-1.54,-0.02,11.92,-5.77,1.21,2.12,
17:42:05:773,-1.54,-0.02,11.92,-5.40,0.82,2.04,
17:42:05:774,-2.62,-0.15,14.36,-5.40,0.82,2.04,
17:42:05:775,-3.57,-0.10,16.17,-5.40,0.82,2.04,
17:42:05:776,-3.57,-0.10,16.17,-4.96,0.38,1.95,
17:42:05:776,-3.57,-0.10,16.17,-4.48,-0.09,1.86,
17:42:05:777,-4.26,0.06,17.28,-4.48,-0.09,1.86,
17:42:05:778,-5.15,0.28,17.27,-4.48,-0.09,1.86,
17:42:05:778,-5.15,0.28,17.27,-3.97,-0.54,1.77,
17:42:05:779,-5.15,0.28,17.27,-3.49,-0.96,1.71,
17:42:05:779,-5.96,0.56,16.89,-3.49,-0.96,1.71,
17:42:05:780,-5.96,0.56,16.89,-3.04,-1.33,1.66,
17:42:05:781,-6.46,0.80,16.23,-3.04,-1.33,1.66,
17:42:05:781,-6.46,0.80,16.23,-2.63,-1.67,1.62,
17:42:05:782,-6.92,0.93,15.29,-2.63,-1.67,1.62,
17:42:05:783,-6.92,0.93,15.29,-2.28,-1.94,1.59,
17:42:05:783,-7.16,1.05,14.42,-2.28,-1.94,1.59,
17:42:05:784,-7.16,1.05,14.42,-1.95,-2.16,1.56,
17:42:05:789,-7.36,1.22,13.55,-1.95,-2.16,1.56,
17:42:05:790,-7.36,1.22,13.55,-1.67,-2.30,1.53,
17:42:05:790,-7.55,1.42,12.94,-1.67,-2.30,1.53,
17:42:05:791,-7.58,1.68,12.58,-1.67,-2.30,1.53,
17:42:05:791,-7.58,1.68,12.58,-1.41,-2.37,1.51,
17:42:05:792,-7.58,1.68,12.58,-1.16,-2.39,1.48,
17:42:05:792,-7.58,1.94,12.28,-1.16,-2.39,1.48,
17:42:05:793,-7.58,1.94,12.28,-0.91,-2.36,1.44,
17:42:05:793,-7.48,2.24,12.00,-0.91,-2.36,1.44,
17:42:05:794,-7.48,2.24,12.00,-0.68,-2.28,1.39,
17:42:05:794,-7.24,2.55,11.76,-0.68,-2.28,1.39,
17:42:05:794,-7.24,2.55,11.76,-0.47,-2.18,1.32,
17:42:05:795,-6.87,2.91,11.70,-0.47,-2.18,1.32,
17:42:05:795,-6.66,3.35,11.75,-0.47,-2.18,1.32,
17:42:05:796,-6.66,3.35,11.75,-0.26,-2.08,1.22,
17:42:05:796,-6.59,3.92,11.94,-0.26,-2.08,1.22,
17:42:05:796,-6.59,3.92,11.94,-0.06,-1.98,1.10,
17:42:05:798,-6.59,3.92,11.94,0.14,-1.90,0.98,
17:42:05:799,-6.66,4.61,12.26,0.14,-1.90,0.98,
17:42:05:802,-6.66,4.61,12.26,0.36,-1.84,0.85,
17:42:05:803,-7.08,5.34,12.29,0.36,-1.84,0.85,
17:42:05:807,-7.08,5.34,12.29,0.59,-1.76,0.76,
17:42:05:808,-7.36,6.13,12.56,0.59,-1.76,0.76,
17:42:05:814,-7.40,6.87,12.70,0.59,-1.76,0.76,
17:42:05:814,-7.40,6.87,12.70,0.83,-1.72,0.68,
17:42:05:819,-7.16,7.47,12.74,0.83,-1.72,0.68,
17:42:05:819,-7.16,7.47,12.74,1.08,-1.74,0.61,
17:42:05:822,-7.16,7.47,12.74,1.32,-1.81,0.52,
17:42:05:822,-6.72,7.92,12.59,1.32,-1.81,0.52,
17:42:05:828,-6.72,7.92,12.59,1.55,-1.93,0.41,
17:42:05:830,-6.03,8.31,12.06,1.55,-1.93,0.41,
17:42:05:833,-5.12,8.69,11.53,1.55,-1.93,0.41,
17:42:05:834,-5.12,8.69,11.53,1.76,-2.09,0.26,
17:42:05:838,-4.27,9.18,10.72,1.76,-2.09,0.26,
17:42:05:840,-4.27,9.18,10.72,1.95,-2.28,0.06,
17:42:05:842,-3.74,9.78,9.83,1.95,-2.28,0.06,
17:42:05:843,-3.74,9.78,9.83,2.11,-2.47,-0.19,
17:42:05:849,-3.74,9.78,9.83,2.21,-2.68,-0.46,
17:42:05:851,-3.32,10.49,8.95,2.21,-2.68,-0.46,
17:42:05:853,-3.32,10.49,8.95,2.25,-2.92,-0.76,
17:42:05:854,-3.05,11.33,8.08,2.25,-2.92,-0.76,
17:42:05:858,-3.05,11.33,8.08,2.24,-3.20,-1.07,
17:42:05:859,-3.07,12.35,7.16,2.24,-3.20,-1.07,
17:42:05:861,-3.07,12.35,7.16,2.16,-3.49,-1.39,
17:42:05:862,-3.36,13.49,5.95,2.16,-3.49,-1.39,
17:42:05:868,-3.36,13.49,5.95,2.02,-3.77,-1.70,
17:42:05:870,-3.85,14.73,4.44,2.02,-3.77,-1.70,
17:42:05:871,-3.85,14.73,4.44,1.80,-4.02,-1.97,
17:42:05:872,-4.35,15.88,2.95,1.80,-4.02,-1.97,
17:42:05:880,-4.35,15.88,2.95,1.51,-4.21,-2.19,
17:42:05:882,-4.63,16.95,1.63,1.51,-4.21,-2.19,
17:42:05:887,-4.63,16.95,1.63,1.14,-4.37,-2.37,
17:42:05:892,-4.48,17.91,0.21,1.14,-4.37,-2.37,
17:42:05:895,-4.48,17.91,0.21,0.68,-4.50,-2.51,
17:42:05:897,-4.24,18.54,-1.57,0.68,-4.50,-2.51,
17:42:05:897,-3.35,18.59,-3.58,0.68,-4.50,-2.51,
17:42:05:899,-3.35,18.59,-3.58,0.13,-4.54,-2.61,
17:42:05:901,-3.35,18.59,-3.58,-0.54,-4.60,-2.68,
17:42:05:902,-1.84,18.36,-5.44,-0.54,-4.60,-2.68,
17:42:05:902,-1.84,18.36,-5.44,-1.31,-4.70,-2.76,
17:42:05:905,0.21,17.82,-6.96,-1.31,-4.70,-2.76,
17:42:05:907,0.21,17.82,-6.96,-2.15,-4.83,-2.87,
17:42:05:907,2.69,17.03,-8.47,-2.15,-4.83,-2.87,
17:42:05:911,2.69,17.03,-8.47,-3.05,-4.92,-3.03,
17:42:05:912,4.93,15.76,-9.72,-3.05,-4.92,-3.03,
17:42:05:914,6.97,14.14,-10.70,-3.05,-4.92,-3.03,
17:42:05:914,6.97,14.14,-10.70,-3.97,-4.89,-3.21,
17:42:05:921,8.31,12.39,-10.79,-3.97,-4.89,-3.21,
17:42:05:922,8.31,12.39,-10.79,-4.91,-4.77,-3.40,
17:42:05:924,9.38,10.51,-10.31,-4.91,-4.77,-3.40,
17:42:05:924,9.38,10.51,-10.31,-5.82,-4.50,-3.58,
17:42:05:931,9.38,10.51,-10.31,-6.68,-4.09,-3.75,
17:42:05:932,10.68,8.33,-9.78,-6.68,-4.09,-3.75,
17:42:05:933,10.68,8.33,-9.78,-7.46,-3.54,-3.96,
17:42:05:934,12.72,5.77,-8.97,-7.46,-3.54,-3.96,
17:42:05:941,12.72,5.77,-8.97,-8.15,-2.93,-4.23,
17:42:05:942,14.24,3.46,-6.67,-8.15,-2.93,-4.23,
17:42:05:943,14.24,3.46,-6.67,-8.72,-2.36,-4.53,
17:42:05:943,15.85,1.02,-4.09,-8.72,-2.36,-4.53,
17:42:05:952,15.85,1.02,-4.09,-9.07,-1.80,-4.85,
17:42:05:953,17.43,-0.87,0.28,-9.07,-1.80,-4.85,
17:42:05:954,18.54,-1.95,5.39,-9.07,-1.80,-4.85,
17:42:05:956,18.54,-1.95,5.39,-9.07,-1.27,-5.18,
17:42:06:006,19.65,-2.85,7.02,-9.07,-1.27,-5.18,
17:42:06:007,19.65,-2.85,7.02,-8.70,-0.86,-5.50,
17:42:06:008,19.65,-2.85,7.02,-8.09,-0.48,-5.82,
17:42:06:008,18.70,1.05,11.86,-8.09,-0.48,-5.82,
17:42:06:009,18.70,1.05,11.86,-7.16,-0.04,-6.16,
17:42:06:009,17.63,6.01,14.19,-7.16,-0.04,-6.16,
17:42:06:010,17.63,6.01,14.19,-6.05,0.32,-6.55,
17:42:06:010,16.78,10.49,15.06,-6.05,0.32,-6.55,
17:42:06:011,16.78,10.49,15.06,-4.90,0.53,-7.01,
17:42:06:011,15.85,12.35,13.70,-4.90,0.53,-7.01,
17:42:06:012,15.85,12.35,13.70,-3.80,0.60,-7.48,
17:42:06:013,14.82,11.31,10.99,-3.80,0.60,-7.48,
17:42:06:013,14.82,11.31,10.99,-2.75,0.60,-7.81,
17:42:06:014,12.97,7.01,7.10,-2.75,0.60,-7.81,
17:42:06:014,12.97,7.01,7.10,-1.72,0.55,-7.89,
17:42:06:015,10.98,3.63,3.37,-1.72,0.55,-7.89,
17:42:06:016,10.98,3.63,3.37,-0.72,0.48,-7.70,
17:42:06:016,8.19,3.11,-0.32,-0.72,0.48,-7.70,
17:42:06:017,8.19,3.11,-0.32,0.24,0.43,-7.26,
17:42:06:017,5.46,4.76,-4.10,0.24,0.43,-7.26,
17:42:06:018,5.46,4.76,-4.10,1.07,0.34,-6.62,
17:42:06:018,3.40,6.65,-8.70,1.07,0.34,-6.62,
17:42:06:019,3.40,6.65,-8.70,1.71,0.25,-5.82,
17:42:06:019,2.18,7.70,-13.63,1.71,0.25,-5.82,
17:42:06:020,2.18,7.70,-13.63,2.09,0.21,-4.91,
17:42:06:021,1.69,7.90,-19.01,2.09,0.21,-4.91,
17:42:06:022,1.69,7.90,-19.01,2.19,0.28,-3.93,
17:42:06:022,2.54,7.18,-24.12,2.19,0.28,-3.93,
17:42:06:027,2.54,7.18,-24.12,2.00,0.50,-2.96,
17:42:06:028,4.53,5.78,-27.91,2.00,0.50,-2.96,
17:42:06:031,6.95,3.93,-30.25,2.00,0.50,-2.96,
17:42:06:032,6.95,3.93,-30.25,1.55,0.84,-2.04,
17:42:06:035,9.78,1.66,-31.23,1.55,0.84,-2.04,
17:42:06:036,9.78,1.66,-31.23,0.91,1.35,-1.23,
17:42:06:040,12.19,-0.87,-29.90,0.91,1.35,-1.23,
17:42:06:041,12.19,-0.87,-29.90,0.16,2.02,-0.56,
17:42:06:045,13.84,-3.14,-26.42,0.16,2.02,-0.56,
17:42:06:045,13.84,-3.14,-26.42,-0.59,2.85,-0.06,
17:42:06:050,13.84,-3.14,-26.42,-1.25,3.73,0.29,
17:42:06:050,14.57,-5.19,-21.32,-1.25,3.73,0.29,
17:42:06:054,15.05,-7.16,-15.50,-1.25,3.73,0.29,
17:42:06:055,15.05,-7.16,-15.50,-1.75,4.54,0.52,
17:42:06:059,15.30,-9.13,-9.69,-1.75,4.54,0.52,
17:42:06:060,15.30,-9.13,-9.69,-2.06,5.24,0.65,
17:42:06:064,15.30,-9.13,-9.69,-2.18,5.78,0.67,
17:42:06:065,15.50,-10.89,-4.26,-2.18,5.78,0.67,
17:42:06:070,15.50,-10.89,-4.26,-2.14,6.15,0.58,
17:42:06:071,15.81,-12.34,0.62,-2.14,6.15,0.58,
17:42:06:074,16.21,-13.54,4.77,-2.14,6.15,0.58,
17:42:06:076,16.21,-13.54,4.77,-1.96,6.31,0.38,
17:42:06:079,16.46,-14.52,8.19,-1.96,6.31,0.38,
17:42:06:080,16.46,-14.52,8.19,-1.65,6.30,0.08,
17:42:06:085,16.46,-14.52,8.19,-1.24,6.12,-0.31,
17:42:06:086,16.41,-15.32,10.85,-1.24,6.12,-0.31,
17:42:06:089,16.09,-15.91,12.82,-1.24,6.12,-0.31,
17:42:06:090,16.09,-15.91,12.82,-0.75,5.81,-0.75,
17:42:06:094,15.46,-16.39,14.13,-0.75,5.81,-0.75,
17:42:06:096,15.46,-16.39,14.13,-0.20,5.41,-1.21,
17:42:06:101,14.51,-16.78,14.68,-0.20,5.41,-1.21,
17:42:06:104,14.51,-16.78,14.68,0.39,4.94,-1.67,
17:42:06:105,14.51,-16.78,14.68,0.99,4.43,-2.11,
17:42:06:106,13.45,-17.17,14.51,0.99,4.43,-2.11,
17:42:06:109,13.45,-17.17,14.51,1.57,3.92,-2.52,
17:42:06:110,12.27,-17.55,13.67,1.57,3.92,-2.52,
17:42:06:116,10.92,-17.90,12.28,1.57,3.92,-2.52,
17:42:06:118,10.92,-17.90,12.28,2.12,3.45,-2.86,
17:42:06:119,10.92,-17.90,12.28,2.60,3.04,-3.15,
17:42:06:120,9.52,-18.15,10.59,2.60,3.04,-3.15,
17:42:06:126,9.52,-18.15,10.59,3.00,2.71,-3.37,
17:42:06:128,8.33,-18.17,8.68,3.00,2.71,-3.37,
17:42:06:129,7.22,-18.44,6.51,3.00,2.71,-3.37,
17:42:06:130,7.22,-18.44,6.51,3.31,2.47,-3.53,
17:42:06:137,7.22,-18.44,6.51,3.53,2.32,-3.65,
17:42:06:139,6.27,-18.83,5.03,3.53,2.32,-3.65,
17:42:06:140,6.27,-18.83,5.03,3.67,2.23,-3.73,
17:42:06:141,5.45,-18.98,3.57,3.67,2.23,-3.73,
17:42:06:143,5.45,-18.98,3.57,3.74,2.20,-3.77,
17:42:06:143,4.54,-19.07,2.14,3.74,2.20,-3.77,
17:42:06:150,4.54,-19.07,2.14,3.74,2.23,-3.78,
17:42:06:152,3.54,-19.21,0.90,3.74,2.23,-3.78,
17:42:06:153,3.54,-19.21,0.90,3.67,2.30,-3.75,
17:42:06:154,2.51,-19.22,0.07,3.67,2.30,-3.75,
17:42:06:160,2.51,-19.22,0.07,3.55,2.39,-3.68,
17:42:06:163,1.35,-19.06,-0.41,3.55,2.39,-3.68,
17:42:06:165,1.35,-19.06,-0.41,3.40,2.50,-3.57,
17:42:06:167,0.14,-18.70,-0.65,3.40,2.50,-3.57,
17:42:06:168,0.14,-18.70,-0.65,3.24,2.65,-3.43,
17:42:06:169,-1.07,-17.89,-0.09,3.24,2.65,-3.43,
17:42:06:172,-1.07,-17.89,-0.09,3.10,2.82,-3.26,
17:42:06:173,-2.26,-17.78,-0.24,3.10,2.82,-3.26,
17:42:06:180,-2.26,-17.78,-0.24,2.94,2.97,-3.05,
17:42:06:182,-3.61,-17.62,-0.46,2.94,2.97,-3.05,
17:42:06:183,-3.61,-17.62,-0.46,2.73,3.09,-2.80,
17:42:06:184,-5.20,-17.30,-0.92,2.73,3.09,-2.80,
17:42:06:187,-5.20,-17.30,-0.92,2.48,3.18,-2.50,
17:42:06:188,-6.72,-16.65,-1.22,2.48,3.18,-2.50,
17:42:06:194,-6.72,-16.65,-1.22,2.17,3.25,-2.15,
17:42:06:197,-7.90,-16.03,-1.30,2.17,3.25,-2.15,
17:42:06:198,-8.88,-15.54,-1.28,2.17,3.25,-2.15,
17:42:06:199,-8.88,-15.54,-1.28,1.83,3.30,-1.78,
17:42:06:248,-9.98,-15.10,-1.08,1.83,3.30,-1.78,
17:42:06:249,-9.98,-15.10,-1.08,1.49,3.35,-1.39,
17:42:06:250,-11.22,-14.60,-0.69,1.49,3.35,-1.39,
17:42:06:250,-11.22,-14.60,-0.69,1.15,3.40,-0.99,
17:42:06:251,-12.56,-14.13,-0.16,1.15,3.40,-0.99,
17:42:06:252,-12.56,-14.13,-0.16,0.85,3.46,-0.56,
17:42:06:252,-13.87,-13.81,0.44,0.85,3.46,-0.56,
17:42:06:253,-13.87,-13.81,0.44,0.62,3.53,-0.09,
17:42:06:254,-13.87,-13.81,0.44,0.46,3.60,0.43,
17:42:06:255,-15.02,-13.66,1.28,0.46,3.60,0.43,
17:42:06:255,-15.02,-13.66,1.28,0.37,3.63,0.98,
17:42:06:256,-15.99,-13.62,2.16,0.37,3.63,0.98,
17:42:06:257,-15.99,-13.62,2.16,0.36,3.61,1.55,
17:42:06:257,-16.80,-13.61,2.69,0.36,3.61,1.55,
17:42:06:258,-16.80,-13.61,2.69,0.42,3.51,2.14,
17:42:06:259,-17.23,-13.45,3.77,0.42,3.51,2.14,
17:42:06:260,-17.23,-13.45,3.77,0.57,3.36,2.73,
17:42:06:260,-17.31,-13.31,4.81,0.57,3.36,2.73,
17:42:06:261,-17.31,-13.31,4.81,0.81,3.03,3.32,
17:42:06:262,-16.76,-13.43,3.99,0.81,3.03,3.32,
17:42:06:262,-16.76,-13.43,3.99,1.05,2.41,3.89,
17:42:06:263,-14.85,-13.32,2.78,1.05,2.41,3.89,
17:42:06:264,-14.85,-13.32,2.78,1.28,1.60,4.37,
17:42:06:264,-12.14,-13.18,1.21,1.28,1.60,4.37,
17:42:06:265,-12.14,-13.18,1.21,1.49,0.67,4.69,
17:42:06:266,-8.83,-12.83,-1.30,1.49,0.67,4.69,
17:42:06:266,-8.83,-12.83,-1.30,1.62,-0.40,4.86,
17:42:06:267,-5.90,-11.97,-4.49,1.62,-0.40,4.86,
17:42:06:268,-5.90,-11.97,-4.49,1.66,-1.55,4.87,
17:42:06:269,-3.25,-10.94,-8.76,1.66,-1.55,4.87,
17:42:06:273,-0.75,-10.33,-13.42,1.66,-1.55,4.87,
17:42:06:274,-0.75,-10.33,-13.42,1.55,-2.57,4.77,
