
time,ax,ay,az,wx,wy,wz,
17:11:55:633,-42.48,-30.76,-2.45,-1.29,1.01,-11.43,
17:11:55:633,-42.48,-30.76,-2.45,-1.41,1.85,-11.34,
17:11:55:633,-42.48,-30.76,-2.45,-1.46,2.82,-11.40,
17:11:55:634,-42.48,-30.76,-2.45,-1.40,3.62,-11.57,
17:11:55:634,-42.48,-30.76,-2.45,-1.23,4.04,-11.78,
17:11:55:634,-42.48,-30.76,-2.45,-1.00,4.15,-11.96,
17:11:55:635,-42.48,-30.76,-2.45,-0.75,4.07,-12.14,
17:11:55:635,-42.48,-30.76,-2.45,-0.58,3.85,-12.32,
17:11:55:635,-42.48,-30.76,-2.45,-0.56,3.59,-12.51,
17:11:55:636,-42.48,-30.76,-2.45,-0.59,3.40,-12.64,
17:11:55:636,-42.48,-30.76,-2.45,-0.52,3.18,-12.71,
17:11:55:636,-42.48,-30.76,-2.45,-0.28,2.95,-12.74,
17:11:55:637,-42.48,-30.76,-2.45,0.03,2.84,-12.66,
17:11:55:637,-42.48,-30.76,-2.45,0.26,3.06,-12.35,
17:11:55:637,-42.48,-30.76,-2.45,0.32,3.73,-11.74,
17:11:55:638,-42.48,-30.76,-2.45,0.20,4.77,-10.84,
17:11:55:638,-42.48,-30.76,-2.45,0.15,5.64,-9.61,
17:11:55:638,-42.48,-30.76,-2.45,0.27,5.72,-8.00,
17:11:55:638,-42.48,-30.76,-2.45,0.32,4.56,-6.23,
17:11:55:639,-42.48,-30.76,-2.45,0.13,2.75,-4.58,
17:11:55:639,-42.48,-30.76,-2.45,0.07,0.94,-3.28,
17:11:55:639,-44.79,-32.22,-10.35,0.07,0.94,-3.28,
17:11:55:639,-45.14,-32.76,-23.02,0.07,0.94,-3.28,
17:11:55:640,-45.45,-33.00,-29.96,0.07,0.94,-3.28,
17:11:55:640,-45.68,-33.18,-28.29,0.07,0.94,-3.28,
17:11:55:640,-45.89,-33.35,-21.24,0.07,0.94,-3.28,
17:11:55:641,-46.14,-33.57,-7.43,0.07,0.94,-3.28,
17:11:55:641,-46.18,-33.63,0.68,0.07,0.94,-3.28,
17:11:55:642,-46.21,-32.75,-0.91,0.07,0.94,-3.28,
17:11:55:642,-46.20,-18.40,-5.61,0.07,0.94,-3.28,
17:11:55:643,-46.17,-8.52,-14.85,0.07,0.94,-3.28,
17:11:55:643,-46.12,-1.76,-23.96,0.07,0.94,-3.28,
17:11:55:644,-46.04,6.67,-28.50,0.07,0.94,-3.28,
17:11:55:644,-45.90,12.63,-28.35,0.07,0.94,-3.28,
17:11:55:644,-45.73,9.80,-17.30,0.07,0.94,-3.28,
17:11:55:645,-45.51,0.58,-6.32,0.07,0.94,-3.28,
17:11:55:645,-45.28,-7.41,-3.65,0.07,0.94,-3.28,
17:11:55:645,-45.03,-12.77,-1.71,0.07,0.94,-3.28,
17:11:55:646,-44.78,-16.14,0.43,0.07,0.94,-3.28,
17:11:55:646,-29.53,-19.70,-17.78,0.07,0.94,-3.28,
17:11:55:647,-25.62,-16.26,-28.11,0.07,0.94,-3.28,
17:11:55:647,-26.90,-6.34,-35.65,0.07,0.94,-3.28,
17:11:55:647,-20.97,-13.11,-35.42,0.07,0.94,-3.28,
17:11:55:648,3.86,-32.69,-35.20,0.07,0.94,-3.28,
17:11:55:648,10.46,-32.67,-35.15,0.07,0.94,-3.28,
17:11:55:648,-43.52,-32.33,42.91,0.07,0.94,-3.28,
17:11:55:648,-42.77,-31.98,43.01,0.07,0.94,-3.28,
17:11:55:649,-19.61,-31.82,10.29,0.07,0.94,-3.28,
17:11:55:649,5.42,-12.06,-34.88,0.07,0.94,-3.28,
17:11:55:650,13.18,22.29,-34.68,0.07,0.94,-3.28,
17:11:55:650,17.43,46.65,43.77,0.07,0.94,-3.28,
17:11:55:650,6.08,46.67,23.68,0.07,0.94,-3.28,
17:11:55:651,9.33,46.67,-34.68,0.07,0.94,-3.28,
17:11:55:651,10.88,28.15,-10.98,0.07,0.94,-3.28,
17:11:55:651,-12.98,-10.63,22.49,0.07,0.94,-3.28,
17:11:55:651,-33.76,-31.72,4.63,0.07,0.94,-3.28,
17:11:55:652,-39.52,-31.68,10.94,0.07,0.94,-3.28,
17:11:55:652,-18.99,-31.67,23.40,0.07,0.94,-3.28,
17:11:55:653,1.94,-15.13,5.26,0.07,0.94,-3.28,
17:11:55:653,5.71,-3.83,-15.92,0.07,0.94,-3.28,
17:11:55:653,2.10,-4.79,-8.72,0.07,0.94,-3.28,
17:11:55:653,2.89,-12.87,-3.70,0.07,0.94,-3.28,
17:11:55:654,-3.33,-13.95,-4.32,0.07,0.94,-3.28,
17:11:55:654,-6.12,-14.26,2.83,0.07,0.94,-3.28,
17:11:55:654,-2.98,-16.68,2.90,0.07,0.94,-3.28,
17:11:55:654,0.13,-17.45,-3.89,0.07,0.94,-3.28,
17:11:55:655,2.16,-18.93,0.45,0.07,0.94,-3.28,
17:11:55:655,3.70,-20.85,10.08,0.07,0.94,-3.28,
17:11:55:655,4.64,-23.25,10.55,0.07,0.94,-3.28,
17:11:55:672,5.41,-26.30,9.89,0.07,0.94,-3.28,
17:11:55:672,7.01,-29.68,7.96,0.07,0.94,-3.28,
17:11:55:673,9.53,-31.49,7.17,0.07,0.94,-3.28,
17:11:55:674,12.06,-31.43,10.30,0.07,0.94,-3.28,
17:11:55:674,13.92,-31.37,9.41,0.07,0.94,-3.28,
17:11:55:674,13.96,-31.31,10.63,0.07,0.94,-3.28,
17:11:55:675,12.86,-31.24,9.51,0.07,0.94,-3.28,
17:11:55:675,13.60,-31.17,4.82,0.07,0.94,-3.28,
17:11:55:676,16.31,-31.11,2.94,0.07,0.94,-3.28,
17:11:55:676,19.16,-24.62,-2.72,0.07,0.94,-3.28,
17:11:55:677,20.40,-19.98,-8.89,0.07,0.94,-3.28,
17:11:55:677,21.64,-17.57,-14.16,0.07,0.94,-3.28,
17:11:55:678,22.81,-18.19,-12.71,0.07,0.94,-3.28,
17:11:55:679,19.82,-18.10,-17.13,0.07,0.94,-3.28,
17:11:55:680,12.60,-15.86,-27.88,0.07,0.94,-3.28,
17:11:55:681,0.08,-9.45,-34.46,0.07,0.94,-3.28,
17:11:55:681,-16.55,-2.41,-35.38,0.07,0.94,-3.28,
17:11:55:682,-25.77,-0.03,-35.22,0.07,0.94,-3.28,
17:11:55:682,-27.95,-0.23,-27.83,0.07,0.94,-3.28,
17:11:55:683,-25.32,-3.58,-15.42,0.07,0.94,-3.28,
17:11:55:684,-18.89,-9.87,0.65,0.07,0.94,-3.28,
17:11:55:684,-9.45,-16.30,14.40,0.07,0.94,-3.28,
17:11:55:685,-1.38,-19.92,23.75,0.07,0.94,-3.28,
17:11:55:685,5.50,-24.98,26.43,0.07,0.94,-3.28,
17:11:55:685,9.55,-30.42,23.04,0.07,0.94,-3.28,
17:11:55:686,12.19,-32.30,18.44,0.07,0.94,-3.28,
17:11:55:686,13.88,-32.43,14.87,0.07,0.94,-3.28,
17:11:55:686,14.97,-32.58,11.92,0.07,0.94,-3.28,
17:11:55:687,16.31,-32.74,11.71,0.07,0.94,-3.28,
17:11:55:687,17.48,-32.94,6.17,0.07,0.94,-3.28,
17:11:55:688,18.67,-33.11,-4.91,0.07,0.94,-3.28,
17:11:55:688,22.66,-33.34,-11.64,0.07,0.94,-3.28,
17:11:55:688,27.02,-33.61,-18.25,0.07,0.94,-3.28,
17:11:55:689,33.45,-33.90,-16.11,0.07,0.94,-3.28,
17:11:55:689,40.67,-34.31,-10.76,0.07,0.94,-3.28,
17:11:55:690,45.07,-34.59,-5.40,0.07,0.94,-3.28,
17:11:55:690,46.26,-34.88,-1.25,0.07,0.94,-3.28,
17:11:55:690,43.58,-35.15,1.78,0.07,0.94,-3.28,
17:11:55:690,38.92,-32.39,3.99,0.07,0.94,-3.28,
17:11:55:691,35.66,-30.13,6.06,0.07,0.94,-3.28,
17:11:55:691,34.31,-29.24,6.25,0.07,0.94,-3.28,
17:11:55:691,34.58,-28.93,6.40,0.07,0.94,-3.28,
17:11:55:692,35.68,-28.49,5.62,0.07,0.94,-3.28,
17:11:55:692,37.07,-27.67,5.82,0.07,0.94,-3.28,
17:11:55:692,38.40,-26.34,5.65,0.07,0.94,-3.28,
17:11:55:693,39.41,-24.39,5.35,0.07,0.94,-3.28,
17:11:55:693,39.97,-21.83,3.87,0.07,0.94,-3.28,
17:11:55:694,39.95,-18.75,3.73,0.07,0.94,-3.28,
17:11:55:694,39.08,-15.32,1.93,0.07,0.94,-3.28,
17:11:55:694,37.78,-11.53,-1.33,0.07,0.94,-3.28,
17:11:55:695,36.22,-7.63,-3.63,0.07,0.94,-3.28,
17:11:55:695,34.44,-3.44,-5.07,0.07,0.94,-3.28,
17:11:55:695,32.28,1.51,-6.66,0.07,0.94,-3.28,
17:11:55:696,29.47,6.32,-9.83,0.07,0.94,-3.28,
17:11:55:696,24.89,12.02,-11.81,0.07,0.94,-3.28,
17:11:55:696,19.42,17.98,-8.79,0.07,0.94,-3.28,
17:11:55:697,14.74,21.85,-8.04,0.07,0.94,-3.28,
17:11:55:697,11.68,22.43,-2.82,0.07,0.94,-3.28,
17:11:55:697,10.26,19.54,0.34,0.07,0.94,-3.28,
17:11:55:697,9.40,14.13,1.33,0.07,0.94,-3.28,
17:11:55:698,6.89,7.80,2.58,0.07,0.94,-3.28,
17:11:55:698,3.83,2.16,2.98,0.07,0.94,-3.28,
17:11:55:698,3.45,-2.72,1.13,0.07,0.94,-3.28,
17:11:55:698,5.40,-6.39,-1.96,0.07,0.94,-3.28,
17:11:55:698,8.14,-8.56,-4.61,0.07,0.94,-3.28,
17:11:55:699,10.38,-9.54,-5.49,0.07,0.94,-3.28,
17:11:55:699,10.38,-9.54,-5.49,0.36,-0.72,-2.31,
17:11:55:699,10.38,-9.54,-5.49,0.51,-1.66,-1.68,
17:11:55:699,10.38,-9.54,-5.49,0.16,-1.78,-1.20,
17:11:55:700,10.38,-9.54,-5.49,-0.23,-1.73,-0.36,
17:11:55:700,10.38,-9.54,-5.49,-0.29,-1.91,1.15,
17:11:55:700,10.38,-9.54,-5.49,-0.17,-2.26,2.68,
17:11:55:700,10.38,-9.54,-5.49,-0.07,-2.26,3.67,
17:11:55:700,10.38,-9.54,-5.49,-0.12,-1.74,4.41,
17:11:55:700,10.38,-9.54,-5.49,-0.73,-1.05,4.99,
17:11:55:701,10.38,-9.54,-5.49,-1.34,-1.02,5.90,
17:11:55:701,10.38,-9.54,-5.49,-2.31,-1.55,7.29,
17:11:55:701,10.38,-9.54,-5.49,-2.60,-1.97,8.35,
17:11:55:701,10.38,-9.54,-5.49,-2.91,-1.35,8.45,
17:11:55:702,10.38,-9.54,-5.49,-5.90,2.26,7.39,
17:11:55:702,10.38,-9.54,-5.49,-5.52,8.30,7.58,
17:11:55:702,10.38,-9.54,-5.49,1.29,7.26,12.35,
17:11:55:702,10.38,-9.54,-5.49,-1.59,-4.14,15.52,
17:11:55:703,10.38,-9.54,-5.49,-4.99,-6.76,14.08,
17:11:55:703,10.38,-9.54,-5.49,-4.84,-1.83,11.54,
17:11:55:703,10.38,-9.54,-5.49,-3.64,0.64,8.95,
17:11:55:703,10.38,-9.54,-5.49,-2.16,-0.13,7.37,
17:11:55:704,10.38,-9.54,-5.49,-0.89,-0.90,7.32,
17:11:55:704,10.38,-9.54,-5.49,-0.29,-1.15,6.82,
17:11:55:704,10.38,-9.54,-5.49,-0.35,-1.47,6.11,
17:11:55:704,10.38,-9.54,-5.49,-1.21,-0.38,5.88,
17:11:55:705,10.38,-9.54,-5.49,-1.87,0.88,5.69,
17:11:55:705,10.38,-9.54,-5.49,-1.61,0.46,5.48,
17:11:55:705,10.38,-9.54,-5.49,-1.24,-0.78,5.04,
17:11:55:705,10.38,-9.54,-5.49,-1.26,-1.80,4.38,
17:11:55:705,10.38,-9.54,-5.49,-1.57,-1.83,3.61,
17:11:55:706,10.38,-9.54,-5.49,-1.56,-1.56,3.27,
17:11:55:706,10.38,-9.54,-5.49,-1.05,-1.66,3.48,
17:11:55:706,10.38,-9.54,-5.49,-0.80,-1.95,3.41,
17:11:55:706,10.38,-9.54,-5.49,-0.87,-2.14,2.99,
17:11:55:723,10.38,-9.54,-5.49,-0.75,-2.23,2.54,
17:11:55:723,10.38,-9.54,-5.49,-0.35,-2.17,2.26,
17:11:55:724,10.38,-9.54,-5.49,-0.00,-2.03,2.07,
17:11:55:724,10.38,-9.54,-5.49,0.19,-1.88,1.92,
17:11:55:724,10.38,-9.54,-5.49,0.33,-1.80,1.78,
17:11:55:725,10.38,-9.54,-5.49,0.48,-1.88,1.61,
17:11:55:725,10.38,-9.54,-5.49,0.65,-2.05,1.43,
17:11:55:725,10.38,-9.54,-5.49,0.71,-2.38,1.24,
17:11:55:726,10.38,-9.54,-5.49,0.70,-2.86,0.97,
17:11:55:726,10.38,-9.54,-5.49,0.70,-3.41,0.57,
17:11:55:727,10.38,-9.54,-5.49,0.63,-3.95,0.09,
17:11:55:727,10.38,-9.54,-5.49,0.58,-4.39,-0.37,
17:11:55:727,10.38,-9.54,-5.49,0.63,-4.60,-0.70,
17:11:55:728,10.38,-9.54,-5.49,0.81,-4.55,-0.90,
17:11:55:728,10.38,-9.54,-5.49,1.09,-4.49,-0.97,
17:11:55:728,10.38,-9.54,-5.49,1.26,-4.35,-0.89,
17:11:55:729,10.38,-9.54,-5.49,1.42,-3.74,-0.68,
17:11:55:729,10.38,-9.54,-5.49,1.45,-2.56,-0.30,
17:11:55:730,10.38,-9.54,-5.49,1.33,-1.24,0.30,
17:11:55:731,10.38,-9.54,-5.49,1.10,-0.09,1.22,
17:11:55:731,10.38,-9.54,-5.49,0.84,1.29,2.41,
17:11:55:731,10.38,-9.54,-5.49,0.41,2.68,3.79,
17:11:55:732,10.38,-9.54,-5.49,-0.21,3.78,5.27,
17:11:55:732,10.38,-9.54,-5.49,-0.61,4.81,6.45,
17:11:55:733,10.38,-9.54,-5.49,-0.87,5.86,7.03,
17:11:55:733,10.38,-9.54,-5.49,-0.99,6.50,6.94,
17:11:55:733,10.38,-9.54,-5.49,-1.12,6.06,6.48,
17:11:55:733,10.38,-9.54,-5.49,-1.23,4.27,6.11,
17:11:55:734,10.38,-9.54,-5.49,-1.31,1.75,6.00,
17:11:55:734,10.38,-9.54,-5.49,-1.28,-0.56,6.27,
17:11:55:734,10.38,-9.54,-5.49,-1.14,-2.15,6.74,
17:11:55:734,10.38,-9.54,-5.49,-0.94,-2.99,7.09,
17:11:55:734,10.38,-9.54,-5.49,-0.77,-3.33,7.30,
17:11:55:735,10.38,-9.54,-5.49,-0.60,-3.46,7.44,
17:11:55:735,10.38,-9.54,-5.49,-0.42,-3.55,7.61,
17:11:55:735,10.38,-9.54,-5.49,-0.24,-3.69,7.87,
17:11:55:735,10.38,-9.54,-5.49,-0.13,-3.85,8.18,
17:11:55:736,10.38,-9.54,-5.49,-0.16,-3.81,8.46,
17:11:55:736,10.38,-9.54,-5.49,-0.34,-3.46,8.65,
17:11:55:736,10.38,-9.54,-5.49,-0.59,-2.93,8.70,
17:11:55:736,10.38,-9.54,-5.49,-0.81,-2.51,8.58,
17:11:55:736,10.38,-9.54,-5.49,-0.81,-2.52,8.29,
17:11:55:737,10.38,-9.54,-5.49,-0.77,-2.84,7.95,
17:11:55:737,10.38,-9.54,-5.49,-0.70,-3.23,7.73,
17:11:55:737,10.38,-9.54,-5.49,-0.64,-3.38,7.58,
17:11:55:737,10.38,-9.54,-5.49,-0.58,-3.08,7.34,
17:11:55:737,10.38,-9.54,-5.49,-0.53,-2.50,6.97,
17:11:55:738,10.38,-9.54,-5.49,-0.46,-1.94,6.50,
17:11:55:738,10.38,-9.54,-5.49,-0.36,-1.47,5.94,
17:11:55:738,10.38,-9.54,-5.49,-0.21,-1.05,5.31,
17:11:55:738,10.38,-9.54,-5.49,-0.02,-0.63,4.60,
17:11:55:738,10.38,-9.54,-5.49,0.17,-0.18,3.85,
17:11:55:739,10.38,-9.54,-5.49,0.31,0.32,3.08,
17:11:55:739,10.38,-9.54,-5.49,0.31,0.79,2.34,
17:11:55:739,10.38,-9.54,-5.49,0.24,1.24,1.66,
17:11:55:739,10.38,-9.54,-5.49,0.20,1.56,1.03,
17:11:55:739,10.38,-9.54,-5.49,0.14,1.76,0.39,
17:11:55:740,10.38,-9.54,-5.49,0.20,2.00,-0.29,
17:11:55:740,10.38,-9.54,-5.49,0.41,2.30,-1.04,
17:11:55:740,10.38,-9.54,-5.49,0.63,2.58,-1.85,
17:11:55:740,10.38,-9.54,-5.49,0.73,2.84,-2.71,
17:11:55:740,10.38,-9.54,-5.49,0.78,3.02,-3.62,
17:11:55:741,10.38,-9.54,-5.49,0.84,2.98,-4.58,
17:11:55:741,10.38,-9.54,-5.49,1.02,2.63,-5.63,
17:11:55:741,10.38,-9.54,-5.49,1.27,2.06,-6.77,
17:11:55:741,10.38,-9.54,-5.49,1.54,1.29,-7.85,
17:11:55:741,11.60,-9.94,-4.77,1.54,1.29,-7.85,
17:11:55:742,11.96,-10.36,-4.10,1.54,1.29,-7.85,
17:11:55:742,11.60,-11.22,-3.86,1.54,1.29,-7.85,
17:11:55:742,10.73,-12.71,-1.93,1.54,1.29,-7.85,
17:11:55:742,9.41,-14.39,-0.90,1.54,1.29,-7.85,
17:11:55:742,7.28,-15.62,-2.48,1.54,1.29,-7.85,
17:11:55:743,5.21,-16.93,-0.28,1.54,1.29,-7.85,
17:11:55:743,4.64,-18.08,-2.04,1.54,1.29,-7.85,
17:11:55:743,5.46,-19.52,-1.28,1.54,1.29,-7.85,
17:11:55:743,6.82,-20.61,-0.59,1.54,1.29,-7.85,
17:11:55:744,8.17,-21.67,-0.34,1.54,1.29,-7.85,
17:11:55:744,8.65,-23.29,-0.56,1.54,1.29,-7.85,
17:11:55:744,7.14,-25.35,-0.08,1.54,1.29,-7.85,
17:11:55:744,2.31,-27.14,2.03,1.54,1.29,-7.85,
17:11:55:745,-5.70,-28.37,3.89,1.54,1.29,-7.85,
17:11:55:745,-14.61,-29.29,2.66,1.54,1.29,-7.85,
17:11:55:745,-21.86,-30.41,1.02,1.54,1.29,-7.85,
17:11:55:746,-26.98,-31.29,-0.74,1.54,1.29,-7.85,
17:11:55:746,-31.38,-31.49,-1.92,1.54,1.29,-7.85,
17:11:55:746,-36.99,-31.73,-1.74,1.54,1.29,-7.85,
17:11:55:747,-42.85,-31.98,-2.08,1.54,1.29,-7.85,
17:11:55:747,-44.70,-32.25,-9.45,1.54,1.29,-7.85,
17:11:55:748,-45.06,-32.52,-21.95,1.54,1.29,-7.85,
17:11:55:748,-45.35,-32.75,-30.24,1.54,1.29,-7.85,
17:11:55:748,-45.63,-33.00,-33.01,1.54,1.29,-7.85,
17:11:55:749,-45.89,-33.23,-25.79,1.54,1.29,-7.85,
17:11:55:749,-46.07,-33.42,-13.11,1.54,1.29,-7.85,
17:11:55:749,-46.28,-33.65,-3.52,1.54,1.29,-7.85,
17:11:55:750,-46.31,-33.72,-5.48,1.54,1.29,-7.85,
17:11:55:750,-46.34,-29.01,-8.34,1.54,1.29,-7.85,
17:11:55:750,-46.34,-16.55,-11.84,1.54,1.29,-7.85,
17:11:55:751,-46.31,-9.22,-20.36,1.54,1.29,-7.85,
17:11:55:751,-46.26,-2.31,-26.76,1.54,1.29,-7.85,
17:11:55:751,-46.18,6.53,-28.71,1.54,1.29,-7.85,
17:11:55:767,-46.04,10.05,-21.04,1.54,1.29,-7.85,
17:11:55:768,-45.87,2.22,-8.99,1.54,1.29,-7.85,
17:11:55:768,-45.67,-8.13,-2.98,1.54,1.29,-7.85,
17:11:55:769,-45.46,-14.15,-0.05,1.54,1.29,-7.85,
17:11:55:770,-45.23,-16.56,2.02,1.54,1.29,-7.85,
17:11:55:771,-42.69,-17.54,-5.63,1.54,1.29,-7.85,
17:11:55:771,-38.19,-18.17,-25.16,1.54,1.29,-7.85,
17:11:55:772,-40.69,-8.57,-27.15,1.54,1.29,-7.85,
17:11:55:773,-25.80,-12.27,-36.05,1.54,1.29,-7.85,
17:11:55:774,-12.03,-21.55,-35.86,1.54,1.29,-7.85,
17:11:55:775,6.88,-32.45,-35.62,1.54,1.29,-7.85,
17:11:55:775,-20.27,-32.41,-35.48,1.54,1.29,-7.85,
17:11:55:777,-43.25,-32.08,42.71,1.54,1.29,-7.85,
17:11:55:778,-42.59,-31.79,42.77,1.54,1.29,-7.85,
17:11:55:779,10.55,-31.66,20.37,1.54,1.29,-7.85,
17:11:55:779,5.59,1.60,-35.17,1.54,1.29,-7.85,
17:11:55:780,3.35,28.46,-0.21,1.54,1.29,-7.85,
17:11:55:780,1.48,46.76,43.46,1.54,1.29,-7.85,
17:11:55:780,-13.85,46.75,1.41,1.54,1.29,-7.85,
17:11:55:780,-3.97,46.74,-24.19,1.54,1.29,-7.85,
17:11:55:781,-0.39,8.74,-9.98,1.54,1.29,-7.85,
17:11:55:781,-11.30,-28.51,16.33,1.54,1.29,-7.85,
17:11:55:781,-23.04,-31.63,23.36,1.54,1.29,-7.85,
17:11:55:782,-23.04,-31.63,23.36,1.75,0.19,-8.64,
17:11:55:782,-23.04,-31.63,23.36,1.86,-1.02,-9.24,
17:11:55:783,-23.04,-31.63,23.36,1.82,-1.85,-9.80,
17:11:55:783,-23.04,-31.63,23.36,1.66,-2.17,-10.34,
17:11:55:783,-23.04,-31.63,23.36,1.43,-2.13,-10.83,
17:11:55:784,-23.04,-31.63,23.36,1.19,-1.98,-11.24,
17:11:55:784,-23.04,-31.63,23.36,0.96,-1.84,-11.58,
17:11:55:784,-23.04,-31.63,23.36,0.76,-1.73,-11.83,
17:11:55:785,-23.04,-31.63,23.36,0.58,-1.61,-12.02,
17:11:55:785,-23.04,-31.63,23.36,0.41,-1.50,-12.14,
17:11:55:785,-23.04,-31.63,23.36,0.20,-1.31,-12.20,
17:11:55:786,-23.04,-31.63,23.36,-0.02,-1.02,-12.16,
17:11:55:786,-23.04,-31.63,23.36,-0.29,-0.64,-12.05,
17:11:55:786,-23.04,-31.63,23.36,-0.59,-0.16,-11.89,
17:11:55:787,-23.04,-31.63,23.36,-0.83,0.38,-11.74,
17:11:55:787,-23.04,-31.63,23.36,-0.96,0.99,-11.62,
17:11:55:787,-23.04,-31.63,23.36,-1.08,1.73,-11.53,
17:11:55:787,-23.04,-31.63,23.36,-1.18,2.56,-11.49,
17:11:55:788,-23.04,-31.63,23.36,-1.21,3.31,-11.47,
17:11:55:788,-23.04,-31.63,23.36,-1.14,3.80,-11.47,
17:11:55:788,-23.04,-31.63,23.36,-0.97,4.03,-11.52,
17:11:55:789,-23.04,-31.63,23.36,-0.70,4.13,-11.69,
17:11:55:789,-23.04,-31.63,23.36,-0.40,4.14,-11.96,
17:11:55:789,-23.04,-31.63,23.36,-0.17,3.97,-12.28,
17:11:55:790,-23.04,-31.63,23.36,-0.07,3.63,-12.55,
17:11:55:790,-23.04,-31.63,23.36,-0.08,3.26,-12.67,
17:11:55:790,-23.04,-31.63,23.36,-0.03,2.94,-12.64,
17:11:55:791,-23.04,-31.63,23.36,0.14,2.66,-12.57,
17:11:55:791,-23.04,-31.63,23.36,0.44,2.52,-12.53,
17:11:55:791,-23.04,-31.63,23.36,0.70,2.70,-12.39,
17:11:55:792,-23.04,-31.63,23.36,0.85,3.32,-11.99,
17:11:55:792,-23.04,-31.63,23.36,0.92,4.06,-11.29,
17:11:55:792,-23.04,-31.63,23.36,0.90,4.55,-10.27,
17:11:55:793,-23.04,-31.63,23.36,0.87,4.41,-8.93,
17:11:55:793,-23.04,-31.63,23.36,0.73,3.56,-7.28,
17:11:55:793,-23.04,-31.63,23.36,0.41,2.22,-5.56,
17:11:55:793,-23.04,-31.63,23.36,0.21,0.86,-4.06,
17:11:55:794,-23.04,-31.63,23.36,0.32,-0.23,-2.98,
17:11:55:794,-23.04,-31.63,23.36,0.34,-0.90,-2.38,
17:11:55:794,-23.04,-31.63,23.36,0.14,-1.32,-1.92,
17:11:55:795,-23.04,-31.63,23.36,-0.08,-1.73,-1.03,
17:11:55:795,-23.04,-31.63,23.36,-0.11,-2.05,0.49,
17:11:55:795,-23.04,-31.63,23.36,0.00,-2.12,2.02,
17:11:55:795,-23.04,-31.63,23.36,0.08,-1.81,2.99,
17:11:55:796,-23.04,-31.63,23.36,0.07,-1.20,3.72,
17:11:55:796,-23.04,-31.63,23.36,-0.01,-0.38,4.51,
17:11:55:796,-23.04,-31.63,23.36,-0.09,0.50,5.35,
17:11:55:796,-23.04,-31.63,23.36,-0.16,1.28,6.15,
17:11:55:797,-23.04,-31.63,23.36,-0.50,1.70,6.67,
17:11:55:797,-23.04,-31.63,23.36,-1.63,0.69,6.86,
17:11:55:797,-23.04,-31.63,23.36,-2.48,-0.60,7.13,
17:11:55:797,-23.04,-31.63,23.36,-2.87,-0.64,7.13,
17:11:55:798,-23.04,-31.63,23.36,-3.47,0.31,6.69,
17:11:55:798,-23.04,-31.63,23.36,-6.26,3.88,5.56,
17:11:55:798,-23.04,-31.63,23.36,-9.25,10.08,5.23,
17:11:55:798,-23.04,-31.63,23.36,3.10,6.41,12.43,
17:11:55:799,-23.04,-31.63,23.36,0.53,-7.35,16.59,
17:11:55:799,-23.04,-31.63,23.36,-5.03,-10.72,13.66,
17:11:55:799,-23.04,-31.63,23.36,-7.19,-5.15,11.07,
17:11:55:800,-23.04,-31.63,23.36,-5.79,-2.59,8.51,
17:11:55:800,-23.04,-31.63,23.36,-1.98,-2.74,6.48,
17:11:55:800,-23.04,-31.63,23.36,-0.53,-1.66,6.26,
17:11:55:800,-23.04,-31.63,23.36,-0.51,-0.63,6.31,
17:11:55:801,-23.04,-31.63,23.36,-0.49,-0.48,6.01,
17:11:55:801,-23.04,-31.63,23.36,-0.99,0.80,6.02,
17:11:55:801,-23.04,-31.63,23.36,-1.51,2.44,6.35,
17:11:55:802,-23.04,-31.63,23.36,-1.70,1.74,6.54,
17:11:55:802,-23.04,-31.63,23.36,-1.74,0.23,5.75,
17:11:55:802,-23.04,-31.63,23.36,-1.45,-1.15,4.53,
17:11:55:802,-23.04,-31.63,23.36,-1.32,-2.30,3.51,
17:11:55:803,-23.04,-31.63,23.36,-1.50,-2.70,2.60,
17:11:55:803,-23.04,-31.63,23.36,-1.18,-2.46,2.25,
17:11:55:803,-23.04,-31.63,23.36,-0.68,-2.28,2.24,
17:11:55:803,-23.04,-31.63,23.36,-0.43,-2.30,2.20,
17:11:55:804,-23.04,-31.63,23.36,-0.29,-2.37,1.94,
17:11:55:804,-23.04,-31.63,23.36,0.00,-2.35,1.60,
17:11:55:804,-23.04,-31.63,23.36,0.35,-2.14,1.41,
17:11:55:822,-23.04,-31.63,23.36,0.61,-1.86,1.37,
17:11:55:823,-23.04,-31.63,23.36,0.73,-1.68,1.39,
17:11:55:823,-23.04,-31.63,23.36,0.79,-1.88,1.36,
17:11:55:824,-23.04,-31.63,23.36,0.79,-2.39,1.23,
17:11:55:825,-23.04,-31.63,23.36,0.78,-3.15,0.99,
17:11:55:825,-23.04,-31.63,23.36,0.71,-3.83,0.67,
17:11:55:826,-23.04,-31.63,23.36,0.64,-4.32,0.30,
17:11:55:826,-23.04,-31.63,23.36,0.63,-4.58,-0.02,
17:11:55:827,-23.04,-31.63,23.36,0.73,-4.52,-0.23,
17:11:55:827,-23.04,-31.63,23.36,1.00,-4.18,-0.34,
17:11:55:828,-23.04,-31.63,23.36,1.30,-3.80,-0.36,
17:11:55:829,-23.04,-31.63,23.36,1.34,-3.17,-0.27,
17:11:55:830,-23.04,-31.63,23.36,1.19,-1.89,0.01,
17:11:55:831,-23.04,-31.63,23.36,1.00,-0.43,0.50,
17:11:55:831,-23.04,-31.63,23.36,0.83,0.66,1.10,
