
time,ax,ay,az,wx,wy,wz,
17:44:10:102,16.85,7.75,1.79,-0.49,-0.91,-5.62,
17:44:10:103,14.82,6.88,0.74,-0.49,-0.91,-5.62,
17:44:10:107,14.82,6.88,0.74,-0.39,-1.07,-5.87,
17:44:10:108,12.72,5.91,-0.22,-0.39,-1.07,-5.87,
17:44:10:114,12.72,5.91,-0.22,-0.28,-1.14,-5.98,
17:44:10:115,10.13,4.92,-1.43,-0.28,-1.14,-5.98,
17:44:10:117,7.94,3.61,-2.63,-0.28,-1.14,-5.98,
17:44:10:117,7.94,3.61,-2.63,-0.16,-1.06,-5.89,
17:44:10:123,6.85,1.92,-4.13,-0.16,-1.06,-5.89,
17:44:10:124,6.85,1.92,-4.13,-0.02,-0.86,-5.61,
17:44:10:130,6.85,1.92,-4.13,0.12,-0.55,-5.18,
17:44:10:131,6.60,0.18,-5.44,0.12,-0.55,-5.18,
17:44:10:131,6.60,0.18,-5.44,0.27,-0.18,-4.67,
17:44:10:132,6.60,-0.83,-6.28,0.27,-0.18,-4.67,
17:44:10:139,6.60,-0.83,-6.28,0.42,0.23,-4.14,
17:44:10:140,6.84,-1.01,-7.07,0.42,0.23,-4.14,
17:44:10:141,6.84,-1.01,-7.07,0.54,0.63,-3.63,
17:44:10:141,7.18,-1.17,-7.94,0.54,0.63,-3.63,
17:44:10:149,7.88,-1.88,-8.41,0.54,0.63,-3.63,
17:44:10:150,7.88,-1.88,-8.41,0.57,0.97,-3.13,
17:44:10:151,7.88,-1.88,-8.41,0.52,1.20,-2.67,
17:44:10:152,8.95,-3.03,-7.91,0.52,1.20,-2.67,
17:44:10:159,10.17,-4.55,-6.90,0.52,1.20,-2.67,
17:44:10:160,10.17,-4.55,-6.90,0.42,1.37,-2.26,
17:44:10:161,10.17,-4.55,-6.90,0.34,1.50,-1.93,
17:44:10:162,11.32,-6.28,-5.23,0.34,1.50,-1.93,
17:44:10:169,11.32,-6.28,-5.23,0.30,1.59,-1.66,
17:44:10:170,11.74,-7.96,-3.19,0.30,1.59,-1.66,
17:44:10:171,11.74,-7.96,-3.19,0.33,1.68,-1.42,
17:44:10:172,11.58,-9.50,-1.11,0.33,1.68,-1.42,
17:44:10:179,11.58,-9.50,-1.11,0.44,1.79,-1.20,
17:44:10:180,10.99,-10.82,0.66,0.44,1.79,-1.20,
17:44:10:181,10.99,-10.82,0.66,0.61,1.98,-0.99,
17:44:10:181,10.01,-11.83,2.14,0.61,1.98,-0.99,
17:44:10:189,10.01,-11.83,2.14,0.81,2.22,-0.79,
17:44:10:191,8.88,-12.72,3.48,0.81,2.22,-0.79,
17:44:10:193,8.88,-12.72,3.48,1.03,2.49,-0.60,
17:44:10:194,7.71,-13.47,4.86,1.03,2.49,-0.60,
17:44:10:196,6.49,-14.06,6.46,1.03,2.49,-0.60,
17:44:10:197,6.49,-14.06,6.46,1.26,2.77,-0.42,
17:44:10:202,6.49,-14.06,6.46,1.51,3.02,-0.23,
17:44:10:203,5.34,-14.52,8.05,1.51,3.02,-0.23,
17:44:10:206,4.33,-14.85,9.60,1.51,3.02,-0.23,
17:44:10:207,4.33,-14.85,9.60,1.81,3.26,-0.04,
17:44:10:211,4.33,-14.85,9.60,2.14,3.46,0.14,
17:44:10:213,3.50,-15.04,11.07,2.14,3.46,0.14,
17:44:10:216,3.50,-15.04,11.07,2.50,3.60,0.30,
17:44:10:217,2.88,-15.14,12.37,2.50,3.60,0.30,
17:44:10:220,2.88,-15.14,12.37,2.89,3.69,0.43,
17:44:10:222,2.40,-15.22,13.48,2.89,3.69,0.43,
17:44:10:226,2.05,-15.25,14.24,2.89,3.69,0.43,
17:44:10:227,2.05,-15.25,14.24,3.31,3.71,0.54,
17:44:10:230,2.05,-15.25,14.24,3.73,3.67,0.60,
17:44:10:231,1.67,-15.35,14.64,3.73,3.67,0.60,
17:44:10:235,1.67,-15.35,14.64,4.16,3.60,0.63,
17:44:10:237,1.35,-15.51,14.65,4.16,3.60,0.63,
17:44:10:240,1.35,-15.51,14.65,4.58,3.51,0.64,
17:44:10:241,1.00,-15.58,14.25,4.58,3.51,0.64,
17:44:10:245,0.51,-15.68,13.60,4.58,3.51,0.64,
17:44:10:247,0.51,-15.68,13.60,4.99,3.41,0.61,
17:44:10:250,0.03,-15.87,12.47,4.99,3.41,0.61,
17:44:10:251,0.03,-15.87,12.47,5.38,3.33,0.58,
17:44:10:254,0.03,-15.87,12.47,5.72,3.25,0.54,
17:44:10:256,-0.41,-16.00,11.08,5.72,3.25,0.54,
17:44:10:260,-0.41,-16.00,11.08,6.00,3.18,0.48,
17:44:10:262,-0.71,-16.07,9.79,6.00,3.18,0.48,
17:44:10:323,-1.06,-16.05,8.27,6.00,3.18,0.48,
17:44:10:323,-1.06,-16.05,8.27,6.23,3.08,0.41,
17:44:10:324,-1.49,-15.95,6.62,6.23,3.08,0.41,
17:44:10:325,-1.49,-15.95,6.62,6.41,2.98,0.33,
17:44:10:326,-1.49,-15.95,6.62,6.53,2.89,0.23,
17:44:10:326,-2.05,-15.67,4.91,6.53,2.89,0.23,
17:44:10:327,-2.90,-15.16,3.16,6.53,2.89,0.23,
17:44:10:328,-2.90,-15.16,3.16,6.59,2.82,0.13,
17:44:10:328,-4.10,-14.38,1.49,6.59,2.82,0.13,
17:44:10:329,-4.10,-14.38,1.49,6.58,2.78,0.04,
17:44:10:330,-5.46,-13.43,0.01,6.58,2.78,0.04,
17:44:10:330,-5.46,-13.43,0.01,6.51,2.77,-0.02,
17:44:10:331,-5.46,-13.43,0.01,6.39,2.78,-0.03,
17:44:10:332,-6.89,-12.38,-1.31,6.39,2.78,-0.03,
17:44:10:332,-6.89,-12.38,-1.31,6.20,2.82,-0.00,
17:44:10:333,-8.58,-11.12,-2.57,6.20,2.82,-0.00,
17:44:10:333,-8.58,-11.12,-2.57,5.96,2.89,0.09,
17:44:10:334,-10.39,-9.75,-3.85,5.96,2.89,0.09,
17:44:10:335,-10.39,-9.75,-3.85,5.67,2.99,0.25,
17:44:10:336,-12.02,-8.38,-4.91,5.67,2.99,0.25,
17:44:10:337,-12.02,-8.38,-4.91,5.34,3.10,0.46,
17:44:10:338,-13.29,-7.04,-5.52,5.34,3.10,0.46,
17:44:10:339,-13.29,-7.04,-5.52,4.96,3.18,0.71,
17:44:10:340,-14.32,-5.85,-5.86,4.96,3.18,0.71,
17:44:10:341,-14.32,-5.85,-5.86,4.57,3.23,0.99,
17:44:10:342,-15.11,-4.88,-5.94,4.57,3.23,0.99,
17:44:10:343,-15.11,-4.88,-5.94,4.16,3.24,1.28,
17:44:10:343,-15.60,-4.21,-5.77,4.16,3.24,1.28,
17:44:10:344,-15.60,-4.21,-5.77,3.75,3.20,1.57,
17:44:10:346,-15.68,-3.77,-5.30,3.75,3.20,1.57,
17:44:10:347,-15.68,-3.77,-5.30,3.36,3.11,1.85,
17:44:10:349,-15.43,-3.52,-4.72,3.36,3.11,1.85,
17:44:10:350,-15.43,-3.52,-4.72,2.98,2.99,2.09,
17:44:10:351,-14.88,-3.47,-3.99,2.98,2.99,2.09,
17:44:10:352,-14.88,-3.47,-3.99,2.64,2.82,2.30,
17:44:10:352,-14.19,-3.53,-3.23,2.64,2.82,2.30,
17:44:10:353,-14.19,-3.53,-3.23,2.34,2.62,2.46,
17:44:10:353,-13.43,-3.68,-2.55,2.34,2.62,2.46,
17:44:10:356,-13.43,-3.68,-2.55,2.08,2.40,2.58,
17:44:10:356,-12.66,-3.83,-2.20,2.08,2.40,2.58,
17:44:10:362,-12.66,-3.83,-2.20,1.84,2.15,2.66,
17:44:10:363,-12.04,-3.94,-2.18,1.84,2.15,2.66,
17:44:10:364,-11.78,-3.94,-2.47,1.84,2.15,2.66,
17:44:10:365,-11.78,-3.94,-2.47,1.61,1.88,2.72,
17:44:10:369,-11.78,-3.94,-2.47,1.38,1.63,2.78,
17:44:10:370,-11.88,-3.83,-3.09,1.38,1.63,2.78,
17:44:10:376,-12.18,-3.62,-3.90,1.38,1.63,2.78,
17:44:10:377,-12.18,-3.62,-3.90,1.12,1.40,2.86,
17:44:10:379,-12.44,-3.42,-4.67,1.12,1.40,2.86,
17:44:10:380,-12.44,-3.42,-4.67,0.83,1.20,2.97,
17:44:10:384,-12.51,-3.22,-5.38,0.83,1.20,2.97,
17:44:10:385,-12.51,-3.22,-5.38,0.50,1.01,3.12,
17:44:10:389,-12.18,-3.19,-6.00,0.50,1.01,3.12,
17:44:10:391,-12.18,-3.19,-6.00,0.12,0.82,3.31,
17:44:10:394,-11.34,-3.35,-6.56,0.12,0.82,3.31,
17:44:10:396,-11.34,-3.35,-6.56,-0.29,0.62,3.50,
17:44:10:399,-11.34,-3.35,-6.56,-0.74,0.39,3.69,
17:44:10:400,-10.23,-3.68,-7.08,-0.74,0.39,3.69,
17:44:10:403,-10.23,-3.68,-7.08,-1.21,0.15,3.86,
17:44:10:405,-8.85,-4.23,-7.58,-1.21,0.15,3.86,
17:44:10:409,-8.85,-4.23,-7.58,-1.70,-0.09,4.00,
17:44:10:410,-7.11,-4.99,-7.87,-1.70,-0.09,4.00,
17:44:10:413,-5.09,-5.73,-8.17,-1.70,-0.09,4.00,
17:44:10:414,-5.09,-5.73,-8.17,-2.19,-0.32,4.13,
17:44:10:418,-5.09,-5.73,-8.17,-2.69,-0.53,4.22,
17:44:10:419,-2.83,-6.60,-8.38,-2.69,-0.53,4.22,
17:44:10:423,-2.83,-6.60,-8.38,-3.18,-0.68,4.27,
17:44:10:424,-0.02,-7.59,-8.42,-3.18,-0.68,4.27,
17:44:10:428,-0.02,-7.59,-8.42,-3.65,-0.80,4.28,
17:44:10:430,3.23,-8.64,-7.95,-3.65,-0.80,4.28,
17:44:10:434,6.92,-9.92,-7.36,-3.65,-0.80,4.28,
17:44:10:436,6.92,-9.92,-7.36,-4.06,-0.90,4.22,
17:44:10:439,10.66,-11.26,-7.03,-4.06,-0.90,4.22,
17:44:10:440,10.66,-11.26,-7.03,-4.41,-0.97,4.09,
17:44:10:444,10.66,-11.26,-7.03,-4.69,-1.00,3.90,
17:44:10:446,13.68,-12.44,-6.45,-4.69,-1.00,3.90,
17:44:10:448,13.68,-12.44,-6.45,-4.88,-0.99,3.69,
17:44:10:449,15.45,-13.41,-5.70,-4.88,-0.99,3.69,
17:44:10:453,15.87,-13.91,-4.83,-4.88,-0.99,3.69,
17:44:10:455,15.87,-13.91,-4.83,-4.96,-0.93,3.54,
17:44:10:460,15.03,-13.34,-3.99,-4.96,-0.93,3.54,
17:44:10:461,15.03,-13.34,-3.99,-4.94,-0.79,3.52,
17:44:10:463,14.19,-11.93,-3.48,-4.94,-0.79,3.52,
17:44:10:464,14.19,-11.93,-3.48,-4.80,-0.57,3.69,
17:44:10:468,14.90,-10.35,-3.02,-4.80,-0.57,3.69,
17:44:10:470,14.90,-10.35,-3.02,-4.58,-0.32,4.03,
17:44:10:473,17.58,-8.75,-2.18,-4.58,-0.32,4.03,
17:44:10:476,17.58,-8.75,-2.18,-4.35,-0.13,4.39,
17:44:10:478,21.95,-7.53,-1.04,-4.35,-0.13,4.39,
17:44:10:481,21.95,-7.53,-1.04,-4.11,-0.10,4.63,
17:44:10:482,27.19,-7.04,0.42,-4.11,-0.10,4.63,
17:44:10:484,27.19,-7.04,0.42,-3.87,-0.31,4.65,
17:44:10:487,32.03,-6.93,2.07,-3.87,-0.31,4.65,
17:44:10:490,32.03,-6.93,2.07,-3.59,-0.78,4.47,
17:44:10:494,32.92,-6.49,3.53,-3.59,-0.78,4.47,
17:44:10:495,32.92,-6.49,3.53,-3.21,-1.42,4.13,
17:44:10:497,33.02,-5.35,4.10,-3.21,-1.42,4.13,
17:44:10:499,33.02,-5.35,4.10,-2.72,-2.07,3.70,
17:44:10:502,33.13,-3.95,3.47,-2.72,-2.07,3.70,
17:44:10:506,33.13,-3.95,3.47,-2.15,-2.59,3.23,
17:44:10:559,33.23,-2.73,1.74,-2.15,-2.59,3.23,
17:44:10:560,33.23,-2.73,1.74,-1.57,-2.88,2.74,
17:44:10:560,33.33,-1.99,-0.27,-1.57,-2.88,2.74,
17:44:10:561,33.33,-1.99,-0.27,-1.03,-2.91,2.24,
17:44:10:561,32.66,-1.34,-2.45,-1.03,-2.91,2.24,
17:44:10:563,32.66,-1.34,-2.45,-0.57,-2.76,1.77,
17:44:10:563,28.12,-0.63,-4.26,-0.57,-2.76,1.77,
17:44:10:564,28.12,-0.63,-4.26,-0.23,-2.52,1.37,
17:44:10:565,23.08,0.24,-5.68,-0.23,-2.52,1.37,
17:44:10:566,23.08,0.24,-5.68,-0.01,-2.26,1.08,
17:44:10:566,23.08,0.24,-5.68,0.10,-2.00,0.90,
17:44:10:567,17.85,1.12,-6.68,0.10,-2.00,0.90,
17:44:10:568,13.21,1.80,-7.17,0.10,-2.00,0.90,
17:44:10:568,13.21,1.80,-7.17,0.14,-1.74,0.83,
17:44:10:569,13.21,1.80,-7.17,0.12,-1.47,0.86,
17:44:10:569,9.31,2.39,-7.21,0.12,-1.47,0.86,
17:44:10:570,9.31,2.39,-7.21,0.08,-1.17,0.95,
17:44:10:570,6.25,2.75,-6.66,0.08,-1.17,0.95,
17:44:10:570,6.25,2.75,-6.66,0.04,-0.86,1.08,
17:44:10:571,3.83,2.95,-5.76,0.04,-0.86,1.08,
17:44:10:571,3.83,2.95,-5.76,0.03,-0.55,1.22,
17:44:10:572,2.03,3.06,-4.43,0.03,-0.55,1.22,
17:44:10:573,0.67,3.02,-3.08,0.03,-0.55,1.22,
17:44:10:573,0.67,3.02,-3.08,0.05,-0.25,1.37,
17:44:10:574,0.67,3.02,-3.08,0.10,0.03,1.51,
17:44:10:574,-0.37,2.91,-1.76,0.10,0.03,1.51,
17:44:10:575,-0.37,2.91,-1.76,0.19,0.29,1.62,
17:44:10:575,-1.17,2.79,-0.46,0.19,0.29,1.62,
17:44:10:576,-1.17,2.79,-0.46,0.30,0.50,1.72,
17:44:10:576,-1.93,2.76,0.65,0.30,0.50,1.72,
17:44:10:581,-1.93,2.76,0.65,0.43,0.67,1.79,
17:44:10:583,-2.73,2.81,1.52,0.43,0.67,1.79,
17:44:10:583,-2.73,2.81,1.52,0.59,0.81,1.85,
17:44:10:584,-3.60,3.01,2.16,0.59,0.81,1.85,
17:44:10:588,-3.60,3.01,2.16,0.76,0.92,1.91,
17:44:10:588,-4.44,3.30,2.62,0.76,0.92,1.91,
17:44:10:595,-5.11,3.68,2.80,0.76,0.92,1.91,
17:44:10:596,-5.11,3.68,2.80,0.93,0.99,1.96,
17:44:10:597,-5.11,3.68,2.80,1.09,1.01,2.02,
17:44:10:597,-5.30,4.05,2.85,1.09,1.01,2.02,
17:44:10:605,-5.30,4.05,2.85,1.24,0.94,2.05,
17:44:10:606,-5.20,4.51,2.61,1.24,0.94,2.05,
17:44:10:607,-5.05,5.01,1.83,1.24,0.94,2.05,
17:44:10:608,-5.05,5.01,1.83,1.36,0.79,2.03,
17:44:10:615,-5.05,5.01,1.83,1.45,0.61,1.96,
17:44:10:616,-4.94,5.55,0.73,1.45,0.61,1.96,
17:44:10:617,-4.85,6.18,-0.58,1.45,0.61,1.96,
17:44:10:617,-4.85,6.18,-0.58,1.49,0.39,1.86,
17:44:10:624,-4.93,6.99,-2.14,1.49,0.39,1.86,
17:44:10:627,-4.93,6.99,-2.14,1.46,0.15,1.73,
17:44:10:628,-4.93,6.99,-2.14,1.38,-0.07,1.58,
17:44:10:629,-5.02,7.84,-3.92,1.38,-0.07,1.58,
17:44:10:633,-5.02,7.84,-3.92,1.22,-0.27,1.42,
17:44:10:636,-5.15,8.86,-5.82,1.22,-0.27,1.42,
17:44:10:638,-5.15,8.86,-5.82,0.99,-0.44,1.26,
17:44:10:639,-5.51,9.96,-7.78,0.99,-0.44,1.26,
17:44:10:643,-5.51,9.96,-7.78,0.68,-0.54,1.10,
17:44:10:644,-6.20,11.12,-9.70,0.68,-0.54,1.10,
17:44:10:647,-6.20,11.12,-9.70,0.29,-0.56,0.97,
17:44:10:649,-7.14,12.11,-11.26,0.29,-0.56,0.97,
17:44:10:657,-7.14,12.11,-11.26,-0.18,-0.51,0.87,
17:44:10:659,-8.08,12.94,-11.98,-0.18,-0.51,0.87,
17:44:10:660,-8.89,13.50,-12.11,-0.18,-0.51,0.87,
17:44:10:662,-8.89,13.50,-12.11,-0.69,-0.41,0.82,
17:44:10:663,-9.36,13.72,-11.25,-0.69,-0.41,0.82,
17:44:10:664,-9.36,13.72,-11.25,-1.19,-0.29,0.81,
17:44:10:667,-9.41,13.66,-9.64,-1.19,-0.29,0.81,
17:44:10:668,-9.41,13.66,-9.64,-1.66,-0.15,0.82,
17:44:10:672,-8.94,13.35,-7.52,-1.66,-0.15,0.82,
17:44:10:674,-8.94,13.35,-7.52,-2.05,-0.02,0.86,
17:44:10:676,-7.99,12.93,-5.21,-2.05,-0.02,0.86,
17:44:10:677,-7.99,12.93,-5.21,-2.35,0.07,0.87,
17:44:10:681,-6.84,12.50,-3.04,-2.35,0.07,0.87,
17:44:10:683,-6.84,12.50,-3.04,-2.55,0.12,0.82,
17:44:10:687,-5.63,12.09,-0.97,-2.55,0.12,0.82,
17:44:10:690,-5.63,12.09,-0.97,-2.67,0.13,0.73,
17:44:10:691,-5.63,12.09,-0.97,-2.70,0.08,0.59,
17:44:10:692,-4.36,11.81,0.79,-2.70,0.08,0.59,
17:44:10:696,-4.36,11.81,0.79,-2.66,-0.02,0.39,
17:44:10:697,-2.94,11.56,2.16,-2.66,-0.02,0.39,
17:44:10:701,-1.72,11.54,3.12,-2.66,-0.02,0.39,
17:44:10:703,-1.72,11.54,3.12,-2.56,-0.15,0.15,
17:44:10:706,-0.71,11.70,3.48,-2.56,-0.15,0.15,
17:44:10:707,-0.71,11.70,3.48,-2.42,-0.30,-0.13,
17:44:10:711,0.12,11.84,3.32,-2.42,-0.30,-0.13,
17:44:10:714,0.12,11.84,3.32,-2.26,-0.45,-0.44,
17:44:10:716,0.36,12.32,2.96,-2.26,-0.45,-0.44,
17:44:10:719,0.36,12.32,2.96,-2.11,-0.60,-0.77,
17:44:10:720,0.36,12.32,2.96,-1.96,-0.74,-1.08,
17:44:10:721,0.17,12.91,2.30,-1.96,-0.74,-1.08,
17:44:10:730,0.17,12.91,2.30,-1.83,-0.85,-1.36,
17:44:10:733,0.02,13.45,1.34,-1.83,-0.85,-1.36,
17:44:10:734,0.30,13.92,0.30,-1.83,-0.85,-1.36,
17:44:10:736,0.30,13.92,0.30,-1.73,-0.94,-1.60,
17:44:10:737,0.95,14.35,-0.79,-1.73,-0.94,-1.60,
17:44:10:738,0.95,14.35,-0.79,-1.67,-1.03,-1.83,
17:44:10:740,1.83,14.65,-1.78,-1.67,-1.03,-1.83,
17:44:10:740,1.83,14.65,-1.78,-1.64,-1.12,-2.06,
17:44:10:745,3.10,14.86,-2.52,-1.64,-1.12,-2.06,
17:44:10:748,3.10,14.86,-2.52,-1.65,-1.23,-2.32,
17:44:10:803,3.10,14.86,-2.52,-1.68,-1.36,-2.59,
17:44:10:804,4.27,15.04,-3.18,-1.68,-1.36,-2.59,
17:44:10:806,5.00,15.08,-3.73,-1.68,-1.36,-2.59,
17:44:10:807,5.00,15.08,-3.73,-1.73,-1.48,-2.88,
17:44:10:807,5.00,15.08,-3.73,-1.79,-1.59,-3.16,
17:44:10:808,5.67,14.92,-4.02,-1.79,-1.59,-3.16,
17:44:10:808,5.67,14.92,-4.02,-1.85,-1.69,-3.42,
17:44:10:809,6.50,14.60,-4.30,-1.85,-1.69,-3.42,
17:44:10:809,6.50,14.60,-4.30,-1.90,-1.78,-3.68,
17:44:10:810,7.45,14.12,-4.74,-1.90,-1.78,-3.68,
17:44:10:810,7.45,14.12,-4.74,-1.97,-1.84,-3.94,
17:44:10:811,8.52,13.43,-5.29,-1.97,-1.84,-3.94,
17:44:10:811,8.52,13.43,-5.29,-2.04,-1.86,-4.21,
17:44:10:812,9.70,12.57,-5.92,-2.04,-1.86,-4.21,
17:44:10:812,9.70,12.57,-5.92,-2.15,-1.86,-4.50,
17:44:10:813,10.77,11.54,-6.33,-2.15,-1.86,-4.50,
17:44:10:813,10.77,11.54,-6.33,-2.26,-1.84,-4.81,
17:44:10:813,11.57,10.49,-6.53,-2.26,-1.84,-4.81,
17:44:10:814,11.57,10.49,-6.53,-2.38,-1.78,-5.12,
17:44:10:815,12.10,9.31,-6.73,-2.38,-1.78,-5.12,
17:44:10:815,12.10,9.31,-6.73,-2.50,-1.73,-5.42,
17:44:10:816,12.52,7.85,-6.62,-2.50,-1.73,-5.42,
17:44:10:816,12.52,7.85,-6.62,-2.59,-1.70,-5.69,
17:44:10:817,12.79,6.33,-6.22,-2.59,-1.70,-5.69,
17:44:10:817,12.79,6.33,-6.22,-2.65,-1.71,-5.90,
17:44:10:818,12.80,4.84,-5.77,-2.65,-1.71,-5.90,
17:44:10:818,12.80,4.84,-5.77,-2.66,-1.72,-6.05,
17:44:10:819,12.72,3.37,-5.66,-2.66,-1.72,-6.05,
17:44:10:819,12.72,3.37,-5.66,-2.63,-1.70,-6.13,
17:44:10:820,12.54,1.81,-5.82,-2.63,-1.70,-6.13,
17:44:10:821,12.54,1.81,-5.82,-2.57,-1.62,-6.12,
17:44:10:823,11.78,0.28,-5.85,-2.57,-1.62,-6.12,
17:44:10:826,10.42,-0.88,-5.43,-2.57,-1.62,-6.12,
17:44:10:827,10.42,-0.88,-5.43,-2.47,-1.46,-6.00,
17:44:10:831,9.37,-1.56,-4.47,-2.47,-1.46,-6.00,
17:44:10:831,9.37,-1.56,-4.47,-2.30,-1.21,-5.72,
17:44:10:838,9.37,-1.56,-4.47,-2.03,-0.94,-5.32,
17:44:10:839,9.43,-2.31,-3.08,-2.03,-0.94,-5.32,
17:44:10:840,10.52,-3.78,-1.97,-2.03,-0.94,-5.32,
17:44:10:840,10.52,-3.78,-1.97,-1.68,-0.75,-4.88,
17:44:10:847,11.67,-5.47,-1.17,-1.68,-0.75,-4.88,
17:44:10:848,11.67,-5.47,-1.17,-1.30,-0.72,-4.46,
17:44:10:850,12.22,-6.31,-0.09,-1.30,-0.72,-4.46,
17:44:10:850,12.22,-6.31,-0.09,-0.93,-0.85,-4.07,
17:44:10:857,12.22,-6.31,-0.09,-0.56,-1.10,-3.69,
17:44:10:859,12.48,-6.28,1.15,-0.56,-1.10,-3.69,
17:44:10:859,12.48,-6.28,1.15,-0.21,-1.42,-3.34,
17:44:10:860,12.86,-6.26,1.88,-0.21,-1.42,-3.34,
17:44:10:868,12.86,-6.26,1.88,0.11,-1.77,-3.01,
17:44:10:869,13.66,-6.82,2.09,0.11,-1.77,-3.01,
17:44:10:870,14.46,-7.82,1.70,0.11,-1.77,-3.01,
17:44:10:871,14.46,-7.82,1.70,0.36,-2.12,-2.74,
17:44:10:878,14.94,-8.87,1.11,0.36,-2.12,-2.74,
17:44:10:879,14.94,-8.87,1.11,0.53,-2.39,-2.50,
17:44:10:880,15.13,-9.69,0.65,0.53,-2.39,-2.50,
17:44:10:881,15.13,-9.69,0.65,0.63,-2.50,-2.29,
17:44:10:888,15.20,-10.43,0.33,0.63,-2.50,-2.29,
17:44:10:890,15.20,-10.43,0.33,0.69,-2.45,-2.12,
17:44:10:890,15.20,-10.43,0.33,0.69,-2.26,-1.98,
17:44:10:891,15.19,-11.13,0.12,0.69,-2.26,-1.98,
17:44:10:897,15.19,-11.13,0.12,0.66,-1.95,-1.88,
17:44:10:898,15.08,-11.86,0.32,0.66,-1.95,-1.88,
17:44:10:900,15.00,-12.65,0.92,0.66,-1.95,-1.88,
17:44:10:900,15.00,-12.65,0.92,0.59,-1.58,-1.83,
17:44:10:909,15.00,-12.65,0.92,0.51,-1.17,-1.84,
17:44:10:911,14.58,-13.41,1.73,0.51,-1.17,-1.84,
17:44:10:914,13.70,-13.94,2.61,0.51,-1.17,-1.84,
17:44:10:916,13.70,-13.94,2.61,0.45,-0.73,-1.88,
17:44:10:919,13.70,-13.94,2.61,0.40,-0.26,-1.95,
17:44:10:920,12.57,-14.18,3.71,0.40,-0.26,-1.95,
17:44:10:920,12.57,-14.18,3.71,0.38,0.21,-2.03,
17:44:10:923,11.26,-14.13,5.06,0.38,0.21,-2.03,
17:44:10:924,10.00,-13.99,6.45,0.38,0.21,-2.03,
17:44:10:927,10.00,-13.99,6.45,0.41,0.67,-2.10,
17:44:10:928,10.00,-13.99,6.45,0.48,1.09,-2.17,
17:44:10:928,8.82,-13.86,7.80,0.48,1.09,-2.17,
17:44:10:936,8.82,-13.86,7.80,0.59,1.46,-2.26,
17:44:10:937,7.68,-13.78,8.96,0.59,1.46,-2.26,
17:44:10:938,7.68,-13.78,8.96,0.74,1.77,-2.35,
17:44:10:938,6.70,-13.80,10.02,0.74,1.77,-2.35,
17:44:10:945,6.70,-13.80,10.02,0.91,2.01,-2.46,
17:44:10:947,5.66,-13.74,10.72,0.91,2.01,-2.46,
17:44:10:947,4.50,-13.63,11.14,0.91,2.01,-2.46,
17:44:10:948,4.50,-13.63,11.14,1.09,2.17,-2.57,
17:44:10:954,4.50,-13.63,11.14,1.27,2.26,-2.69,
17:44:10:956,3.22,-13.48,11.47,1.27,2.26,-2.69,
17:44:10:957,3.22,-13.48,11.47,1.45,2.30,-2.79,
17:44:10:957,1.70,-13.18,11.35,1.45,2.30,-2.79,
17:44:10:964,1.70,-13.18,11.35,1.62,2.32,-2.86,
17:44:10:967,0.18,-12.84,11.42,1.62,2.32,-2.86,
17:44:10:968,0.18,-12.84,11.42,1.78,2.31,-2.91,
17:44:10:969,-0.92,-12.53,11.52,1.78,2.31,-2.91,
17:44:10:972,-0.92,-12.53,11.52,1.94,2.28,-2.96,
17:44:10:973,-1.91,-12.27,11.33,1.94,2.28,-2.96,
17:44:10:979,-1.91,-12.27,11.33,2.08,2.24,-3.01,
17:44:10:980,-2.95,-11.98,11.12,2.08,2.24,-3.01,
17:44:10:981,-2.95,-11.98,11.12,2.21,2.19,-3.05,
17:44:10:982,-4.19,-11.63,10.76,2.21,2.19,-3.05,
17:44:10:989,-5.44,-11.22,10.34,2.21,2.19,-3.05,
17:44:10:990,-5.44,-11.22,10.34,2.32,2.13,-3.07,
17:44:11:043,-5.44,-11.22,10.34,2.39,2.06,-3.07,
17:44:11:044,-6.61,-10.84,9.95,2.39,2.06,-3.07,
17:44:11:045,-7.67,-10.43,9.53,2.39,2.06,-3.07,
17:44:11:045,-7.67,-10.43,9.53,2.44,2.00,-3.04,
17:44:11:046,-7.67,-10.43,9.53,2.47,1.95,-3.00,
17:44:11:046,-8.67,-9.97,9.11,2.47,1.95,-3.00,
17:44:11:047,-8.67,-9.97,9.11,2.48,1.92,-2.94,
17:44:11:048,-9.70,-9.54,8.54,2.48,1.92,-2.94,
17:44:11:049,-9.70,-9.54,8.54,2.47,1.93,-2.85,
17:44:11:049,-10.76,-9.02,8.04,2.47,1.93,-2.85,
17:44:11:050,-10.76,-9.02,8.04,2.44,1.98,-2.72,
17:44:11:051,-12.05,-8.54,7.52,2.44,1.98,-2.72,
17:44:11:051,-12.05,-8.54,7.52,2.40,2.08,-2.54,
17:44:11:053,-13.39,-7.86,7.13,2.40,2.08,-2.54,
17:44:11:053,-13.39,-7.86,7.13,2.36,2.21,-2.31,
17:44:11:054,-14.60,-7.15,6.71,2.36,2.21,-2.31,
17:44:11:055,-14.60,-7.15,6.71,2.31,2.38,-2.02,
17:44:11:056,-15.73,-6.38,6.31,2.31,2.38,-2.02,
17:44:11:056,-15.73,-6.38,6.31,2.26,2.59,-1.67,
17:44:11:058,-16.84,-5.65,5.97,2.26,2.59,-1.67,
17:44:11:059,-17.68,-4.94,5.75,2.26,2.59,-1.67,
17:44:11:060,-17.68,-4.94,5.75,2.20,2.80,-1.29,
